text,clean_text,sentimen,label
"@kangtholei dan @pandji Eh inlanders, yg sebabin Sumatra banjir bandang juga pemerintah Indonesia. Pada kabur kabur aja tuh. Sawit juga jalan terus 211",dan eh inlanders yang sebabin sumatra banjir bandang juga pemerintah indonesia pada kabur kabur saja tuh sawit juga jalan terus 211,Negatif,0
"BMKG Rilis Temua Baru Banjir Sumater Aceh anfaspress. BMKG Rilis Temuan Baru Banjir Aceh Sumatera Penjelasan RTP yang Tidak Perlu Dikhawatirkan oleh Warga Baru-baru ini, Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) mengeluarkan temuan penting terkait fenomena banjir yang melanda sejumlah wilayah di Aceh. 23",bmkg rilis temua baru banjir sumater aceh anfaspress bmkg rilis temuan baru banjir aceh sumatera penjelasan rtp yang tidak perlu dikhawatirkan oleh warga baru baru ini badan meteorologi klimatologi dan geofisika bmkg mengeluarkan temuan penting terkait fenomena banjir yang melanda sejumlah wilayah di aceh 23,Netral,1
"Mendagri Tito Karnavian melaporkan bahwa bencana hidrometeorologi berupa banjir bandang dan tanah longsor di Pulau Sumatra telah mendorong lonjakan inflasi yang signifikan. Tiga provinsi terdampak, yakni Aceh, Sumatra Barat, dan Sumatra Utara, masuk dalam daftar 10 provinsi 1 1",mendagri tito karnavian melaporkan bahwa bencana hidrometeorologi berupa banjir bandang dan tanah longsor di pulau sumatra telah mendorong lonjakan inflasi yang signifikan tiga provinsi terdampak yakni aceh sumatra barat dan sumatra utara masuk dalam daftar 10 provinsi 1 1,Netral,1
Banjir Sumatera: Tragedi Akhir Tahun yang Mengguncang Pulau Andalas Banjir Sumatera: Tragedi Akhir Tahun yang Mengguncang Pulau Andalas 28,banjir sumatera tragedi akhir tahun yang mengguncang pulau andalas banjir sumatera tragedi akhir tahun yang mengguncang pulau andalas 28,Negatif,0
Banjir bandang merendam desa lubuk Lingkuk kecamatan lubuk besar kabupaten Bangka Tengah diakibatkan pengalihan fungsi lahan dan hutan secara brutal. Jum'at 9 Januari 2026 #PrayForBangka 3 8 614,banjir bandang merendam desa lubuk lingkuk kecamatan lubuk besar kabupaten bangka tengah diakibatkan pengalihan fungsi lahan dan hutan secara brutal jum at 9 januari 2026 prayforbangka 3 8 614,Negatif,0
"@_JIKALAHARI_ 24/12/2025 banjir kembali melanda Siak. 25 KK mengungsi, akses jalan nasional tenggelam. 8/12/25, BMKG catat 93 kecamatan & 170 desa di Riau masuk kategori rawan banjir. Pemprov Riau menetapkan status siaga darurat bencana hidrometeorologi mulai 1 Desember 2025 - 31 Januari 2026. 1 43",24 12 2025 banjir kembali melanda siak 25 kakak mengungsi akses jalan nasional tenggelam 8 12 25 bmkg catat 93 kecamatan 170 desa di riau masuk kategori rawan banjir pemprov riau menetapkan status siaga darurat bencana hidrometeorologi mulai 1 desember 2025 31 januari 2026 1 43,Netral,1
"Pascabencana banjir dan longsor di wilayah Sumatra, terputusnya akses air bersih yang terputus tidak hanya menghambat aktivitas harian, tetapi juga berpotensi memperpanjang risiko kesehatan dan sosial di tengah kondisi darurat. 2 2 276",pascabencana banjir dan longsor di wilayah sumatra terputusnya akses air bersih yang terputus tidak hanya menghambat aktivitas harian tetapi juga berpotensi memperpanjang risiko kesehatan dan sosial di tengah kondisi darurat 2 2 276,Negatif,0
@cutsarina5 saya sempat menyaksikan banjir bandang di manado. kerusakan dan perbaikan tidak selesai berbulan2. apalagi sumatra yg jauh lbh parah. 4 335,saya sempat menyaksikan banjir bandang di manado kerusakan dan perbaikan tidak selesai berbulan2 apalagi sumatra yang jauh lebih parah 4 335,Negatif,0
Saatnya sisihkan sebagian rezeki kamu melalui uang kembalian belanja di Indomaret. Uang kembalian #SahabatPeduli akan dikirimkan ke wilayah terdampak banjir bandang dan longsor di Sumatra untuk bantu pemulihan dan rehabilitasi. Donasi akan dibuka hingga 28 Februari 2026. Mari 157,saatnya sisihkan sebagian rezeki kamu melalui uang kembalian belanja di indomaret uang kembalian sahabatpeduli akan dikirimkan ke wilayah terdampak banjir bandang dan longsor di sumatra untuk bantu pemulihan dan rehabilitasi donasi akan dibuka hingga 28 februari 2026 mari 157,Positif,2
Banjir Bandang di Sumatera Akumulasi Alih Fungsi Lahan Hutan Alam Selama 20 Tahun Banjir Bandang di Sumatera Akumulasi Alih Fungsi Lahan Hutan Alam Selama 20 Tahun - Jawa Pos 130,banjir bandang di sumatera akumulasi alih fungsi lahan hutan alam selama 20 tahun banjir bandang di sumatera akumulasi alih fungsi lahan hutan alam selama 20 tahun jawa pos 130,Negatif,0
"@Gunawan75_ Bukan cuma Gempa susulan tapi ada Banjir Bandang susulan juga Yauuuuu miris bgt, yg kmrn saja blm semua di evakuasi trs Dateng lagi Yang Sabar ya Rakyat Indonesia @prabowo @KemensosRI @USGSted Pray for Sumatra 1 1 73",bukan cuma gempa susulan tapi ada banjir bandang susulan juga yauuuuu miris banget yang kemarin saja belum semua di evakuasi terus datang lagi yang sabar ya rakyat indonesia pray for sumatra 1 1 73,Negatif,0
"Kementerian Kelautan dan Perikanan (KKP) menyalurkan portable water purifier bagi masyarakat terdampak banjir bandang dan longsor di Sumatra Barat, Sumatra Utara, dan Aceh. Bantuan ini membantu mengolah air tercemar menjadi lebih aman digunakan, terutama di lokasi pengungsian. 1 52",kementerian kelautan dan perikanan kkp menyalurkan portable water purifier bagi masyarakat terdampak banjir bandang dan longsor di sumatra barat sumatra utara dan aceh bantuan ini membantu mengolah air tercemar menjadi lebih aman digunakan terutama di lokasi pengungsian 1 52,Positif,2
"Pemerintah Siapkan Diskon Tarif Listrik bagi Warga Terdampak Banjir di Sumatra Pemerintah berencana memberikan diskon tarif listrik kepada pelanggan PT PLN (Persero) yang terdampak bencana banjir bandang di Aceh, Sumatra Utara, dan Sumatra Barat. Ini disampaikan Menteri Energi 1 39 675",pemerintah siapkan diskon tarif listrik bagi warga terdampak banjir di sumatra pemerintah berencana memberikan diskon tarif listrik kepada pelanggan pt pln persero yang terdampak bencana banjir bandang di aceh sumatra utara dan sumatra barat ini disampaikan menteri energi 1 39 675,Positif,2
"@donatsmnis STOP TALKING SHIT, STOP TALKING ABOUT SELENGKIAN ARTIS. GAK PENTING! FOKUS SEMUA FOKUS! KUHP KUHAP UDAH DISAHKAN, BENCANA BANJIR BANDANG SUMATRA BELUM DITETAPKAN BENCANA NASIONAL, DUNIA BERGEJOLAK KARENA TRUMP SI SUPER SERAKAH MAMPUS NGUASAI MINYAK VENEZUELA. !!!!! 1 38",stop talking shit stop talking about selengkian artis enggak penting fokus semua fokus kuhp kuhap sudah disahkan bencana banjir bandang sumatra belum ditetapkan bencana nasional dunia bergejolak karena trump sih super serakah mampus nguasai minyak venezuela 1 38,Negatif,0
@mas_veel Makanya banjir bandang melanda Sumatra 28,makanya banjir bandang melanda sumatra 28,Negatif,0
"@ArtaN7707 dan @fransis74201222 Yang jelas apabila Aceh memisahkan diri dari Indonesia propinsi yang lain akan ikutan juga memisahkan diri dari Indonesia karna presiden Nya gak bisa mengatasi masalah contoh nya masalah bencana alam banjir bandang di Aceh Sumatra, 1 1 37",dan yang jelas apabila aceh memisahkan diri dari indonesia propinsi yang lain akan ikutan juga memisahkan diri dari indonesia karena presiden nya enggak bisa mengatasi masalah contoh nya masalah bencana alam banjir bandang di aceh sumatra 1 1 37,Negatif,0
"Porak Poranda Dibuat Banjir Bandang Sumatra, Mitigasi Sudah Berjalan? liputan6. Porak Poranda Dibuat Banjir Bandang Sumatra, Mitigasi Sudah Berjalan? Banjir bandang dahsyat memporak-porandakan sejumlah wilayah di 3 provinsi Pulau Sumatra pada akhir November 2025 lalu. Aceh, Sumut dan Sumbar. 13",porak poranda dibuat banjir bandang sumatra mitigasi sudah berjalan liputan6 porak poranda dibuat banjir bandang sumatra mitigasi sudah berjalan banjir bandang dahsyat memporak porandakan sejumlah wilayah di 3 provinsi pulau sumatra pada akhir november 2025 lalu aceh sumut dan sumbar 13,Negatif,0
"Wakil Ketua DPR RI @SaanMustopa menyoroti terputusnya akses pelayanan publik, khususnya jembatan-jembatan yang rusak akibat bencana banjir bandang di Pulau Sumatra. Kondisi ini bukan sekadar kerusakan infrastruktur, tetapi juga memutus urat nadi kehidupan masyarakat—menghambat 3 2 312",wakil ketua dpr ri menyoroti terputusnya akses pelayanan publik khususnya jembatan jembatan yang rusak akibat bencana banjir bandang di pulau sumatra kondisi ini bukan sekadar kerusakan infrastruktur tetapi juga memutus urat nadi kehidupan masyarakat menghambat 3 2 312,Negatif,0
"@sgkxt pada posisi banjir bandang seperti di sumatra, yg kerusakannya luas, korban jiwanya banyak, memang presiden yg harus turun tangan langsung. gubernurnya semua sudah menetapkan darurat bencana tapi status bencana nasional tidak kunjung disetujui. 21",pada posisi banjir bandang seperti di sumatra yang kerusakannya luas korban jiwanya banyak memang presiden yang harus turun tangan langsung gubernurnya semua sudah menetapkan darurat bencana tapi status bencana nasional tidak kunjung disetujui 21,Negatif,0
"Banjir bandang dan longsor di Sumatra menyisakan kisah anak-anak yang dalam sekejap menjadi yatim piatu. Luka psikologi mereka belum sembuh, sementara masa depan mereka kini juga menjadi tanda tanya besar. Bagaimana tanggung jawab negara kepada mereka? bbc. Kisah anak-anak yang menjadi yatim piatu akibat petaka di Sumatra, apa tanggung jawab negara? - BBC... Banjir bandang dan longsor di Sumatra, menyisakan kisah anak-anak yang dalam sekejap menjadi yatim piatu. Luka psikologi mereka belum sembuh, sementara masa depan mereka kini juga menjadi tanda tanya... 2 1 5",banjir bandang dan longsor di sumatra menyisakan kisah anak anak yang dalam sekejap menjadi yatim piatu luka psikologi mereka belum sembuh sementara masa depan mereka kini juga menjadi tanda tanya besar bagaimana tanggung jawab negara kepada mereka bbc kisah anak anak yang menjadi yatim piatu akibat petaka di sumatra apa tanggung jawab negara bbc banjir bandang dan longsor di sumatra menyisakan kisah anak anak yang dalam sekejap menjadi yatim piatu luka psikologi mereka belum sembuh sementara masa depan mereka kini juga menjadi tanda tanya 2 1 5,Netral,1
"Tetap waspada banjir bandang Sumatra,Sulawesi dan Jawa,dll.solusi menekan korban jiwa adalah membuat sungai langsung ke laut.ini khusus ketika debit air tinggi. 21",tetap waspada banjir bandang sumatra sulawesi dan jawa dll solusi menekan korban jiwa adalah membuat sungai langsung ke laut ini khusus ketika debit air tinggi 21,Netral,1
@detikcom Karena retreat di Magelang gagal total hal ini bisa dilihat dari respon masyarakat atas penanganan korban banjir bandang Sumatra Keberhasilan retreat Magelang hanya menciptakan manusia yg patuh thd pencitraan @prabowo dgn sikap penjilatnya Retreat di Hambalang hanya OMON OMON 18,karena retreat di magelang gagal total hal ini bisa dilihat dari respon masyarakat atas penanganan korban banjir bandang sumatra keberhasilan retreat magelang hanya menciptakan manusia yang patuh thd pencitraan dengan sikap penjilatnya retreat di hambalang hanya omon omon 18,Negatif,0
"@BBCIndonesia Tim SAR nya cepet kerja ya, dibandingkan waktu banjir bandang di sumatra. Hm? 1 85",tim sar nya cepat kerja ya dibandingkan waktu banjir bandang di sumatra hm 1 85,Negatif,0
@PutraMataSatu di tunggu di daerah banjir bandang sumatra 20,di tunggu di daerah banjir bandang sumatra 20,Negatif,0
"Gara-gara mens rea nya @pandji , masalah banjir bandang di sumatra yg disebabkan oleh pembabatan hutan langsung perlahan2 lenyap...! Buzzer dikerahkan bukan buat kontra panji tapi buat mengalihkan isu banjir bandang. 69",gara gara mens rea nya masalah banjir bandang di sumatra yang disebabkan oleh pembabatan hutan langsung perlahan2 lenyap buzzer dikerahkan bukan buat kontra panji tapi buat mengalihkan isu banjir bandang 69,Negatif,0
"PAKAR kebencanaan Universitas Gadjah Mada (UGM) Prof. Dwikorita Karnawati mengapresiasi progres pembangunan hunian sementara (huntara) bagi warga terdampak banjir bandang dan tanah longsor di Aceh, Pakar UGM Ingatkan Aspek Keselamatan dalam Pembangunan Huntara Sumatra 169",pakar kebencanaan universitas gadjah mada ugm prof dwikorita karnawati mengapresiasi progres pembangunan hunian sementara huntara bagi warga terdampak banjir bandang dan tanah longsor di aceh pakar ugm ingatkan aspek keselamatan dalam pembangunan huntara sumatra 169,Positif,2
"Kementerian Pendidikan Dasar dan Menengah (Kemendikdasmen) memprioritaskan revitalisasi sekolah yang rusak berat akibat banjir bandang dan tanah longsor di Aceh, Sumatra Utara, dan Sumatra Barat pada 2026. 1 84",kementerian pendidikan dasar dan menengah kemendikdasmen memprioritaskan revitalisasi sekolah yang rusak berat akibat banjir bandang dan tanah longsor di aceh sumatra utara dan sumatra barat pada 2026 1 84,Negatif,0
"Wamendikdasmen Atip Latipulhayat meninjau langsung pelaksanaan hari pertama pembelajaran pasca-bencana banjir bandang di SMAN 12 Padang, Sumatra Barat, Senin (5/1). Kunjungan ini bertujuan untuk memastikan satuan pendidikan yang terdampak bencana tetap dapat menjalankan aktivitas 602",wamendikdasmen atip latipulhayat meninjau langsung pelaksanaan hari pertama pembelajaran pasca bencana banjir bandang di sman 12 padang sumatra barat senin 5 1 kunjungan ini bertujuan untuk memastikan satuan pendidikan yang terdampak bencana tetap dapat menjalankan aktivitas 602,Netral,1
"Banjir Bandang Landa Aceh dan Sumatra, Green Jobs Diharap Bisa Jadi Alternatif Solusi Kerusakan Lingkungan Banjir Bandang Landa Aceh dan Sumatra, Green Jobs Diharap Bisa Jadi Alternatif Solusi Kerusakan... 22",banjir bandang landa aceh dan sumatra green jobs diharap bisa jadi alternatif solusi kerusakan lingkungan banjir bandang landa aceh dan sumatra green jobs diharap bisa jadi alternatif solusi kerusakan 22,Positif,2
@Ghurem2 dan @Manja_kecilku Lawan mereka yg menyebabkan musibah banjir bandang ini wahai rakyat Sumatra dan @Aceh 1 282,dan lawan mereka yang menyebabkan musibah banjir bandang ini wahai rakyat sumatra dan 1 282,Negatif,0
"@emakjulidd Bukan urusan, di dalam negeri aja banyak org kehilangan rumah usai banjir bandang di atjheh dan sumatra timur 1",bukan urusan di dalam negeri saja banyak orang kehilangan rumah usai banjir bandang di atjheh dan sumatra timur 1,Negatif,0
@VerenaSusilowa1 @bigmulyono dan 11 lainnya Kl nyentil si @RajaJuliAntoni Menteri Hutan ga hrs gitu loh suhu bilang aja bgini: wooooii menhut @RajaJuliAntoni knp ga kau rawat Hutan itu dg baik mknya banjir bandang di Sumatra dan jgn kau main gapleh dg tersangka pmbakar hutan 2 6 37,dan 11 lainnya kalo nyentil sih menteri hutan enggak harus begitu loh suhu bilang saja begini wooooii menhut kenapa enggak kau rawat hutan itu dengan baik makanya banjir bandang di sumatra dan jangan kau main gapleh dengan tersangka pmbakar hutan 2 6 37,Negatif,0
@banyuhendra3 dan @edykhemod Eh kunyuk!! Itu kayu gelondongan yg kebawa banjir bandang di sumatra apa masih blm jadi bukti kerusakan yg dibuat oleh pemerintah hah??! 1 30,dan eh kunyuk itu kayu gelondongan yang terbawa banjir bandang di sumatra apa masih belum jadi bukti kerusakan yang dibuat oleh pemerintah hah 1 30,Negatif,0
@DS_yantie dan @Ary_PrasKe2 Nilainya baru 1/3 kerugian bencana ekologis banjir bandang sumatra dan Aceh. 45,dan nilainya baru 1 3 kerugian bencana ekologis banjir bandang sumatra dan aceh 45,Negatif,0
Gubernur Sumatra Barat Mahyeldi Ansharullah meninjau langsung lokasi terdampak banjir bandang bersama Bupati Agam Benny Warlis dan sejumlah pihak terkait. Banjir Bandang Susulan Terjang Maninjau 244,gubernur sumatra barat mahyeldi ansharullah meninjau langsung lokasi terdampak banjir bandang bersama bupati agam benny warlis dan sejumlah pihak terkait banjir bandang susulan terjang maninjau 244,Netral,1
Akun komentar @PngAdilnR4kyt Orang goblog . Lhu ngapain urus ijasah doang. Harus nya viralkan pembalakan liar tambang dan sawit nya. Otomatis bakalan jauh lebih banyak yg keseret. Banjir bandang Sumatra jangan sampe lolos bro. 1 42,akun komentar orang goblog lhu mengapai urus ijasah doang harus nya viralkan pembalakan liar tambang dan sawit nya otomatis bakalan jauh lebih banyak yang keseret banjir bandang sumatra jangan sampai lolos bro 1 42,Negatif,0
Gubernur Sumatra Utara Bobby Nasution menyatakan tim SAR gabungan tetap melakukan pencarian terhadap 59 orang hilang dalam bencana banjir bandang dan longsor di wilayah Sumut. #BencanaSumatra 39,gubernur sumatra utara bobby nasution menyatakan tim sar gabungan tetap melakukan pencarian terhadap 59 orang hilang dalam bencana banjir bandang dan longsor di wilayah sumut bencanasumatra 39,Netral,1
Walhi Sebut Penegakan Hukum terhadap Perusahaan Penyebab Banjir Sumatra Setengah Hati #bencanasumatra #aceh #sumut #sumbar #tambang #deforestasi Walhi Sebut Penegakan Hukum terhadap Perusahaan Penyebab Banjir Sumatra Setengah Hati 40,walhi sebut penegakan hukum terhadap perusahaan penyebab banjir sumatra setengah hati bencanasumatra aceh sumut sumbar tambang deforestasi walhi sebut penegakan hukum terhadap perusahaan penyebab banjir sumatra setengah hati 40,Negatif,0
