text,clean_text,created_at,keyword,processed_text,sentimen,label,emoticon,has_truncation,has_mention,has_hashtag,has_url,has_unicode,has_engagement,has_html,llm_completed_text,llm_status,regex_text,processed_text_v2,text_bert,clean_text_lstm
"Dukungan empat gajah Sumatera dalam pemulihan banjir di Pidie Jaya dilakukan dengan perencanaan ketat, mulai dari survei lokasi, pengaturan rute kerja, hingga penyediaan area istirahat dan pemantauan kesehatan satwa. Cara BKSDA agar Gajah-gajah Tak Stres Saat Singkirkan Puing Banjir Bandang Aceh 2 1 2",dukungan empat gajah sumatera dalam pemulihan banjir di pidie jaya dilakukan dengan perencanaan ketat mulai dari survei lokasi pengaturan rute kerja hingga penyediaan area istirahat dan pemantauan kesehatan satwa cara bksda agar gajah gajah tak stres saat singkirkan puing banjir bandang aceh dari news detik com rb,2025-12-09,banjir Aceh,dukung empat gajah sumatera pulih banjir pidie jaya laku rencana ketat mulai survei lokasi atur rute kerja hingga sedia area istirahat pantau sehat satwa cara bksda gajah gajah tak stres singkir puing banjir bandang aceh news detik com ,positif,2,,False,False,False,False,False,False,False,"Dukungan empat gajah Sumatera dalam pemulihan banjir di Pidie Jaya dilakukan dengan perencanaan ketat, mulai dari survei lokasi, pengaturan rute kerja, hingga penyediaan area istirahat dan pemantauan kesehatan satwa. Cara BKSDA agar Gajah-gajah Tak Stres Saat Singkirkan Puing Banjir Bandang Aceh 2 1 2",unchanged,"Dukungan empat gajah Sumatera dalam pemulihan banjir di Pidie Jaya dilakukan dengan perencanaan ketat, mulai dari survei lokasi, pengaturan rute kerja, hingga penyediaan area istirahat dan pemantauan kesehatan satwa. Cara BKSDA agar Gajah-gajah Tak Stres Saat Singkirkan Puing Banjir Bandang Aceh","Dukungan empat gajah Sumatera dalam pemulihan banjir di Pidie Jaya dilakukan dengan perencanaan ketat, mulai dari survei lokasi, pengaturan rute kerja, hingga penyediaan area istirahat dan pemantauan kesehatan satwa. Cara BKSDA agar Gajah-gajah Tidak Stres Saat Singkirkan Puing Banjir Bandang Aceh","dukungan empat gajah sumatera dalam pemulihan banjir di pidie jaya dilakukan dengan perencanaan ketat, mulai dari survei lokasi, pengaturan rute kerja, hingga penyediaan area istirahat dan pemantauan kesehatan satwa. cara bksda agar gajah-gajah tidak stres saat singkirkan puing banjir bandang aceh",dukungan empat gajah sumatera pemulihan banjir pidie jaya dilakukan perencanaan ketat mulai survei lokasi pengaturan rute kerja hingga penyediaan area istirahat pemantauan kesehatan satwa cara bksda gajah gajah tidak stres singkirkan puing banjir bandang aceh
"KODAERAL I, PRAJURIT LANAL LHOKSEUMAWE SALURKAN BANTUAN LOGISTIK KE WILAYAH TERISOLASI ACEH UTARA ACEH UTARA – Prajurit Satgas Gulbencal Kodaeral I bersama Prajurit Lanal Lhokseumawe melaksanakan pendistribusian bantuan logistik kepada masyarakat terdampak banjir. 1 127",kodaeral i prajurit lanal lhokseumawe salurkan bantuan logistik ke wilayah terisolasi aceh utara aceh utara prajurit satgas gulbencal kodaeral i bersama prajurit lanal lhokseumawe melaksanakan pendistribusian bantuan logistik kepada masyarakat terdampak banjir,2025-12-09,banjir Aceh,kodaeral i prajurit lanal lhokseumawe salur bantu logistik wilayah isolasi aceh utara aceh utara prajurit satgas gulbencal kodaeral i sama prajurit lanal lhokseumawe laksana distribusi bantu logistik masyarakat dampak banjir,negatif,0,,False,False,False,False,False,False,False,"KODAERAL I, PRAJURIT LANAL LHOKSEUMAWE SALURKAN BANTUAN LOGISTIK KE WILAYAH TERISOLASI ACEH UTARA ACEH UTARA – Prajurit Satgas Gulbencal Kodaeral I bersama Prajurit Lanal Lhokseumawe melaksanakan pendistribusian bantuan logistik kepada masyarakat terdampak banjir. 1 127",unchanged,"KODAERAL I, PRAJURIT LANAL LHOKSEUMAWE SALURKAN BANTUAN LOGISTIK KE WILAYAH TERISOLASI ACEH UTARA ACEH UTARA – Prajurit Satgas Gulbencal Kodaeral I bersama Prajurit Lanal Lhokseumawe melaksanakan pendistribusian bantuan logistik kepada masyarakat terdampak banjir.","KODAERAL I, PRAJURIT LANAL LHOKSEUMAWE SALURKAN BANTUAN LOGISTIK KE WILAYAH TERISOLASI ACEH UTARA ACEH UTARA – Prajurit Satgas Gulbencal Kodaeral I bersama Prajurit Lanal Lhokseumawe melaksanakan pendistribusian bantuan logistik kepada masyarakat terdampak banjir.","kodaeral i, prajurit lanal lhokseumawe salurkan bantuan logistik ke wilayah terisolasi aceh utara aceh utara prajurit satgas gulbencal kodaeral i bersama prajurit lanal lhokseumawe melaksanakan pendistribusian bantuan logistik kepada masyarakat terdampak banjir.",kodaeral prajurit lanal lhokseumawe salurkan bantuan logistik wilayah terisolasi aceh utara aceh utara prajurit satgas gulbencal kodaeral bersama prajurit lanal lhokseumawe melaksanakan pendistribusian bantuan logistik masyarakat terdampak banjir
"Tanpa jembatan, banyak dari korban banjir membangun jalur dari reruntuhan dan kayu dihanyutkan banjir untuk jadi jembatan darurat. Per Senin (8/12) sudah 461 titik jalan rusak atau terputus, dan tidak kurang dari 332 unit jembatan terdampak akibat banjir bandang di Aceh. 22 59",tanpa jembatan banyak dari korban banjir membangun jalur dari reruntuhan dan kayu dihanyutkan banjir untuk jadi jembatan darurat per senin sudah titik jalan rusak atau terputus dan tidak kurang dari unit jembatan terdampak akibat banjir bandang di aceh rb,2025-12-09,banjir Aceh,jembatan banyak korban banjir bangun jalur runtuh kayu hanyut banjir jadi jembatan darurat per senin titik jalan rusak putus kurang unit jembatan dampak akibat banjir bandang aceh ,negatif,0,,False,False,False,False,False,False,False,"Tanpa jembatan, banyak dari korban banjir membangun jalur dari reruntuhan dan kayu dihanyutkan banjir untuk jadi jembatan darurat. Per Senin (8/12) sudah 461 titik jalan rusak atau terputus, dan tidak kurang dari 332 unit jembatan terdampak akibat banjir bandang di Aceh. 22 59",unchanged,"Tanpa jembatan, banyak dari korban banjir membangun jalur dari reruntuhan dan kayu dihanyutkan banjir untuk jadi jembatan darurat. Per Senin (8/12) sudah 461 titik jalan rusak atau terputus, dan tidak kurang dari 332 unit jembatan terdampak akibat banjir bandang di Aceh.","Tanpa jembatan, banyak dari korban banjir membangun jalur dari reruntuhan dan kayu dihanyutkan banjir untuk jadi jembatan darurat. Per Senin (8/12) sudah 461 titik jalan rusak atau terputus, dan tidak kurang dari 332 unit jembatan terdampak akibat banjir bandang di Aceh.","tanpa jembatan, banyak dari korban banjir membangun jalur dari reruntuhan dan kayu dihanyutkan banjir untuk jadi jembatan darurat. per senin 8 12 sudah 461 titik jalan rusak atau terputus, dan tidak kurang dari 332 unit jembatan terdampak akibat banjir bandang di aceh.",jembatan banyak korban banjir membangun jalur reruntuhan kayu dihanyutkan banjir jadi jembatan darurat per senin titik jalan rusak terputus tidak kurang unit jembatan terdampak akibat banjir bandang aceh
"Akses jalan menuju empat desa di Kecamatan Sawang, Kabupaten Aceh Utara, hingga kini masih terputus akibat bencana banjir yang terjadi hampir dua pekan lalu. Kondisi ini memaksa warga dan tim penyalur bantuan menggunakan rakit atau getek untuk mobilitas dan distribusi logistik. 3 799",akses jalan menuju empat desa di kecamatan sawang kabupaten aceh utara hingga kini masih terputus akibat bencana banjir yang terjadi hampir dua pekan lalu kondisi ini memaksa warga dan tim penyalur bantuan menggunakan rakit atau getek untuk mobilitas dan distribusi logistik tampilkan lebih banyak,2025-12-09,banjir Aceh,akses jalan tuju empat desa camat sawang kabupaten aceh utara hingga kini putus akibat bencana banjir jadi hampir pekan lalu kondisi paksa warga tim salur bantu guna rakit getek mobilitas distribusi logistik tampil lebih banyak,positif,2,,False,False,False,False,False,False,False,"Akses jalan menuju empat desa di Kecamatan Sawang, Kabupaten Aceh Utara, hingga kini masih terputus akibat bencana banjir yang terjadi hampir dua pekan lalu. Kondisi ini memaksa warga dan tim penyalur bantuan menggunakan rakit atau getek untuk mobilitas dan distribusi logistik. 3 799",unchanged,"Akses jalan menuju empat desa di Kecamatan Sawang, Kabupaten Aceh Utara, hingga kini masih terputus akibat bencana banjir yang terjadi hampir dua pekan lalu. Kondisi ini memaksa warga dan tim penyalur bantuan menggunakan rakit atau getek untuk mobilitas dan distribusi logistik.","Akses jalan menuju empat desa di Kecamatan Sawang, Kabupaten Aceh Utara, hingga kini masih terputus akibat bencana banjir yang terjadi hampir dua pekan lalu. Kondisi ini memaksa warga dan tim penyalur bantuan menggunakan rakit atau getek untuk mobilitas dan distribusi logistik.","akses jalan menuju empat desa di kecamatan sawang, kabupaten aceh utara, hingga kini masih terputus akibat bencana banjir yang terjadi hampir dua pekan lalu. kondisi ini memaksa warga dan tim penyalur bantuan menggunakan rakit atau getek untuk mobilitas dan distribusi logistik.",akses jalan menuju empat desa kecamatan sawang kabupaten aceh utara hingga kini terputus akibat bencana banjir terjadi hampir pekan lalu kondisi memaksa warga tim penyalur bantuan menggunakan rakit getek mobilitas distribusi logistik
Doa untuk saudara kita korban bencana banjir sumatera barat sumatra Utara Aceh 26,doa untuk saudara kita korban bencana banjir sumatera barat sumatra utara aceh,2025-12-09,banjir Aceh,doa saudara korban bencana banjir sumatera barat sumatra utara aceh,positif,2,,False,False,False,False,False,False,False,Doa untuk saudara kita korban bencana banjir sumatera barat sumatra Utara Aceh 26,unchanged,Doa untuk saudara kita korban bencana banjir sumatera barat sumatra Utara Aceh,Doa untuk saudara kita korban bencana banjir sumatera barat sumatra Utara Aceh,doa untuk saudara kita korban bencana banjir sumatera barat sumatra utara aceh,doa saudara korban bencana banjir sumatera barat sumatra utara aceh
"Electrimate, personel PLN Electricity Services (ES) terus melakukan percepatan pemulihan kelistrikan pasca bencana banjir bandang dan tanah longsor di Aceh, Sumatera Utara, dan Sumatera Barat. Kondisi medan yang sulit tidak menyurutkan 1 63",electrimate personel pln electricity services es terus melakukan percepatan pemulihan kelistrikan pasca bencana banjir bandang dan tanah longsor di aceh sumatera utara dan sumatera barat kondisi medan yang sulit tidak menyurutkan,2025-12-09,banjir Aceh,electrimate personel pln electricity services es terus laku cepat pulih listrik pasca bencana banjir bandang tanah longsor aceh sumatera utara sumatera barat kondisi medan sulit surut,positif,2,,False,False,False,False,False,False,False,"Electrimate, personel PLN Electricity Services (ES) terus melakukan percepatan pemulihan kelistrikan pasca bencana banjir bandang dan tanah longsor di Aceh, Sumatera Utara, dan Sumatera Barat. Kondisi medan yang sulit tidak menyurutkan 1 63",unchanged,"Electrimate, personel PLN Electricity Services (ES) terus melakukan percepatan pemulihan kelistrikan pasca bencana banjir bandang dan tanah longsor di Aceh, Sumatera Utara, dan Sumatera Barat. Kondisi medan yang sulit tidak menyurutkan","Electrimate, personel PLN Electricity Services (ES) terus melakukan percepatan pemulihan kelistrikan pasca bencana banjir bandang dan tanah longsor di Aceh, Sumatera Utara, dan Sumatera Barat. Kondisi medan yang sulit tidak menyurutkan","electrimate, personel pln electricity services es terus melakukan percepatan pemulihan kelistrikan pasca bencana banjir bandang dan tanah longsor di aceh, sumatera utara, dan sumatera barat. kondisi medan yang sulit tidak menyurutkan",electrimate personel pln electricity services es terus melakukan percepatan pemulihan kelistrikan pasca bencana banjir bandang tanah longsor aceh sumatera utara sumatera barat kondisi medan sulit tidak menyurutkan
Penyaluran Donasi Bantuan Banjir Bandang & Longsor di Aceh dan Sumatera dari Teman Teman Minokey Terima kasih untuk semua telah berpartisipasi. Semoga bantuan ini sedikit meringankan beban dan menjadi sumber kekuatan. 3 349,penyaluran donasi bantuan banjir bandang longsor di aceh dan sumatera dari teman teman minokey terima kasih untuk semua telah berpartisipasi semoga bantuan ini sedikit meringankan beban dan menjadi sumber kekuatan,2025-12-09,banjir Aceh,salur donasi bantu banjir bandang longsor aceh sumatera teman teman minokey terima kasih semua partisipasi moga bantu sedikit ringan beban jadi sumber kuat,positif,2,,False,False,False,False,False,False,False,Penyaluran Donasi Bantuan Banjir Bandang & Longsor di Aceh dan Sumatera dari Teman Teman Minokey Terima kasih untuk semua telah berpartisipasi. Semoga bantuan ini sedikit meringankan beban dan menjadi sumber kekuatan. 3 349,unchanged,Penyaluran Donasi Bantuan Banjir Bandang & Longsor di Aceh dan Sumatera dari Teman Teman Minokey Terima kasih untuk semua telah berpartisipasi. Semoga bantuan ini sedikit meringankan beban dan menjadi sumber kekuatan.,Penyaluran Donasi Bantuan Banjir Bandang & Longsor di Aceh dan Sumatera dari Teman Teman Minokey Terima kasih untuk semua telah berpartisipasi. Semoga bantuan ini sedikit meringankan beban dan menjadi sumber kekuatan.,penyaluran donasi bantuan banjir bandang longsor di aceh dan sumatera dari teman teman minokey terima kasih untuk semua telah berpartisipasi. semoga bantuan ini sedikit meringankan beban dan menjadi sumber kekuatan.,penyaluran donasi bantuan banjir bandang longsor aceh sumatera teman teman minokey terima kasih semua berpartisipasi semoga bantuan sedikit meringankan beban menjadi sumber kekuatan
"Bencana hidrometeorologi yang melanda sejumlah wilayah di Aceh sejak awal pekan terus menimbulkan kerusakan parah. Jalan utama terputus total akibat derasnya arus. #Foto #detikFoto #FotoNews 461 Titik Jalan Putus, Aceh Kian Terbelah Dihantam Banjir Besar 1",bencana hidrometeorologi yang melanda sejumlah wilayah di aceh sejak awal pekan terus menimbulkan kerusakan parah jalan utama terputus total akibat derasnya arus foto detikfoto fotonews titik jalan putus aceh kian terbelah dihantam banjir besar dari news detik com rb,2025-12-09,banjir Aceh,bencana hidrometeorologi landa jumlah wilayah aceh sejak awal pekan terus timbul rusa parah jalan utama putus total akibat deras arus foto detikfoto fotonews titik jalan putus aceh kian belah hantam banjir besar news detik com ,negatif,0,,False,False,True,False,False,False,False,"Bencana hidrometeorologi yang melanda sejumlah wilayah di Aceh sejak awal pekan terus menimbulkan kerusakan parah. Jalan utama terputus total akibat derasnya arus. #Foto #detikFoto #FotoNews 461 Titik Jalan Putus, Aceh Kian Terbelah Dihantam Banjir Besar 1",unchanged,"Bencana hidrometeorologi yang melanda sejumlah wilayah di Aceh sejak awal pekan terus menimbulkan kerusakan parah. Jalan utama terputus total akibat derasnya arus. Foto detikFoto FotoNews 461 Titik Jalan Putus, Aceh Kian Terbelah Dihantam Banjir Besar","Bencana hidrometeorologi yang melanda sejumlah wilayah di Aceh sejak awal pekan terus menimbulkan kerusakan parah. Jalan utama terputus total akibat derasnya arus. Foto detikFoto FotoNews 461 Titik Jalan Putus, Aceh Kian Terbelah Dihantam Banjir Besar","bencana hidrometeorologi yang melanda sejumlah wilayah di aceh sejak awal pekan terus menimbulkan kerusakan parah. jalan utama terputus total akibat derasnya arus. foto detikfoto fotonews 461 titik jalan putus, aceh kian terbelah dihantam banjir besar",bencana hidrometeorologi melanda sejumlah wilayah aceh sejak awal pekan terus menimbulkan kerusakan parah jalan utama terputus total akibat derasnya arus foto detikfoto fotonews titik jalan putus aceh kian terbelah dihantam banjir besar
"PRESIDEN PRABOWO PERINTAHKAN MENDAGRI UNTUK PECAT BUPATI ACEH SELATAN KARENA MENINGGALKAN ACEH SELATAN SAAT BANJIR BANDANG DAN LONGSOR UNTUK UMRAH. KLIK YOUTUBE TONTON DAN SUBSCRIBE youtube. MENDAGRI COPOT BUPATI ACEH SELATAN Enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on YouTube. 65",presiden prabowo perintahkan mendagri untuk pecat bupati aceh selatan karena meninggalkan aceh selatan saat banjir bandang dan longsor untuk umrah klik youtube tonton dan subscribe youtube com mendagri copot bupati aceh selatan enjoy the videos and music you love upload original content and share it all with friends family and the world on youtube,2025-12-09,banjir Aceh,presiden prabowo perintah mendagri pecat bupati aceh selatan tinggal aceh selatan banjir bandang longsor umrah klik youtube tonton subscribe youtube com mendagri copot bupati aceh selatan enjoy the videos and music you love upload original content and share it all with friends family and the world on youtube,negatif,0,,False,False,False,False,False,False,False,"PRESIDEN PRABOWO PERINTAHKAN MENDAGRI UNTUK PECAT BUPATI ACEH SELATAN KARENA MENINGGALKAN ACEH SELATAN SAAT BANJIR BANDANG DAN LONGSOR UNTUK UMRAH. KLIK YOUTUBE TONTON DAN SUBSCRIBE youtube. MENDAGRI COPOT BUPATI ACEH SELATAN Enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on YouTube. 65",unchanged,"PRESIDEN PRABOWO PERINTAHKAN MENDAGRI UNTUK PECAT BUPATI ACEH SELATAN KARENA MENINGGALKAN ACEH SELATAN SAAT BANJIR BANDANG DAN LONGSOR UNTUK UMRAH. KLIK YOUTUBE TONTON DAN SUBSCRIBE youtube. MENDAGRI COPOT BUPATI ACEH SELATAN Enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on YouTube.","PRESIDEN PRABOWO PERINTAHKAN MENDAGRI UNTUK PECAT BUPATI ACEH SELATAN KARENA MENINGGALKAN ACEH SELATAN SAAT BANJIR BANDANG DAN LONGSOR UNTUK UMRAH. KLIK YOUTUBE TONTON DAN SUBSCRIBE youtube. MENDAGRI COPOT BUPATI ACEH SELATAN Enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on YouTube.","presiden prabowo perintahkan mendagri untuk pecat bupati aceh selatan karena meninggalkan aceh selatan saat banjir bandang dan longsor untuk umrah. klik youtube tonton dan subscribe youtube. mendagri copot bupati aceh selatan enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on youtube.",presiden prabowo perintahkan mendagri pecat bupati aceh selatan meninggalkan aceh selatan banjir bandang longsor umrah klik youtube tonton subscribe youtube mendagri copot bupati aceh selatan enjoy the videos and music you love upload original content and share it all with friends family and the world on youtube
"Setelah melihat langsung kondisi warga terdampak banjir di Aceh, Presiden Prabowo menegaskan arahan: keselamatan rakyat jadi prioritas, bantuan harus tiba tanpa hambatan. 1 9",setelah melihat langsung kondisi warga terdampak banjir di aceh presiden prabowo menegaskan arahan keselamatan rakyat jadi prioritas bantuan harus tiba tanpa hambatan,2025-12-09,banjir Aceh,lihat langsung kondisi warga dampak banjir aceh presiden prabowo tegas arah selamat rakyat jadi prioritas bantu tiba hambat,netral,1,,False,False,False,False,False,False,False,"Setelah melihat langsung kondisi warga terdampak banjir di Aceh, Presiden Prabowo menegaskan arahan: keselamatan rakyat jadi prioritas, bantuan harus tiba tanpa hambatan. 1 9",unchanged,"Setelah melihat langsung kondisi warga terdampak banjir di Aceh, Presiden Prabowo menegaskan arahan: keselamatan rakyat jadi prioritas, bantuan harus tiba tanpa hambatan.","Setelah melihat langsung kondisi warga terdampak banjir di Aceh, Presiden Prabowo menegaskan arahan: keselamatan rakyat jadi prioritas, bantuan harus tiba tanpa hambatan.","setelah melihat langsung kondisi warga terdampak banjir di aceh, presiden prabowo menegaskan arahan keselamatan rakyat jadi prioritas, bantuan harus tiba tanpa hambatan.",melihat langsung kondisi warga terdampak banjir aceh presiden prabowo menegaskan arahan keselamatan rakyat jadi prioritas bantuan tiba hambatan
