text,reconstructed_text,clean_text,label
"Menutup tahun 2025, Presiden Prabowo Subianto kembali turun langsung ke lapangan untuk meninjau wilayah terdampak banjir di Pulau Sumatra, Rabu (31/12/2025). 1 58","Menutup tahun 2025, Presiden Prabowo Subianto kembali turun langsung ke lapangan untuk meninjau wilayah terdampak banjir di Pulau Sumatra, Rabu (31/12/2025). 1 58","menutup tahun 2025, presiden prabowo subianto kembali turun langsung lapangan meninjau wilayah terdampak banjir pulau sumatra, rabu 31 12 2025 58",2
"Menutup tahun 2025, Presiden Prabowo Subianto kembali menunjukkan komitmen kepemimpinannya yang berpihak pada rakyat dengan melakukan kunjungan ke wilayah terdampak bencana banjir di Pulau Sumatra, Rabu (31/12/2025). Ini merupakan kunjungan kelima Presiden ke lokasi bencana guna 4 23 21","Menutup tahun 2025, Presiden Prabowo Subianto kembali menunjukkan komitmen kepemimpinannya yang berpihak pada rakyat dengan melakukan kunjungan ke wilayah terdampak bencana banjir di Pulau Sumatra, Rabu (31/12/2025). Ini merupakan kunjungan kelima Presiden ke lokasi bencana guna 4 23 21","menutup tahun 2025, presiden prabowo subianto kembali menunjukkan komitmen kepemimpinannya berpihak rakyat melakukan kunjungan wilayah terdampak bencana banjir pulau sumatra, rabu 31 12 2025 merupakan kunjungan kelima presiden lokasi bencana guna 23 21",2
@oliolinev banjir sumatra pas ldi 2025 ternyata adalah suatu pertanda 16,@oliolinev banjir sumatra pas ldi 2025 ternyata adalah suatu pertanda 16,banjir sumatra pas ldi 2025 ternyata suatu pertanda 16,0
"Penghujung Tahun, Presiden Prabowo Kembali Turun ke Lapangan Pastikan Pemulihan Pascabencana di Sumatra Menutup tahun 2025, Presiden Prabowo Subianto kembali melakukan peninjauan ke wilayah terdampak bencana banjir di Pulau Sumatra, Rabu (31/12/2025). Kunjungan ini menjadi yang 3 14 31","Penghujung Tahun, Presiden Prabowo Kembali Turun ke Lapangan Pastikan Pemulihan Pascabencana di Sumatra Menutup tahun 2025, Presiden Prabowo Subianto kembali melakukan peninjauan ke wilayah terdampak bencana banjir di Pulau Sumatra, Rabu (31/12/2025). Kunjungan ini menjadi yang 3 14 31","penghujung tahun, presiden prabowo kembali turun lapangan pastikan pemulihan pascabencana sumatra menutup tahun 2025, presiden prabowo subianto kembali melakukan peninjauan wilayah terdampak bencana banjir pulau sumatra, rabu 31 12 2025 kunjungan menjadi 14 31",2
"Respons Muhammadiyah untuk Sumatra Barat Hingga 29 Desember 2025, Muhammadiyah melalui MDMC dan Lazismu terus bergerak cepat dalam penanganan bencana banjir bandang dan longsor di Sumatra Barat. #Lazismu #Muhammadiyah #Memberiuntuknegeri #Indonesiasiaga 6 12 362","Respons Muhammadiyah untuk Sumatra Barat Hingga 29 Desember 2025, Muhammadiyah melalui MDMC dan Lazismu terus bergerak cepat dalam penanganan bencana banjir bandang dan longsor di Sumatra Barat. #Lazismu #Muhammadiyah #Memberiuntuknegeri #Indonesiasiaga 6 12 362","respons muhammadiyah sumatra barat hingga 29 desember 2025, muhammadiyah melalui mdmc lazismu terus bergerak cepat dalam penanganan bencana banjir bandang longsor sumatra barat. lazismu muhammadiyah memberiuntuknegeri indonesiasiaga 12 362",2
"@goentz1 Menutup tahun 2025, Presiden Prabowo Subianto kembali menunjukkan komitmen kepemimpinan yang hadir di tengah rakyat. Presiden Prabowo Subianto melakukan peninjauan ke wilayah terdampak bencana banjir di Pulau Sumatra, Rabu (31/12/2025). 44","@goentz1 Menutup tahun 2025, Presiden Prabowo Subianto kembali menunjukkan komitmen kepemimpinan yang hadir di tengah rakyat. Presiden Prabowo Subianto melakukan peninjauan ke wilayah terdampak bencana banjir di Pulau Sumatra, Rabu (31/12/2025). 44","menutup tahun 2025, presiden prabowo subianto kembali menunjukkan komitmen kepemimpinan hadir tengah rakyat. presiden prabowo subianto melakukan peninjauan wilayah terdampak bencana banjir pulau sumatra, rabu 31 12 2025 44",2
"Deforestasi, Banjir, dan Kegagalan Politik Hukum Pengelolaan Hutan Banjir besar yang kembali melanda wilayah Aceh dan Sumatra bagian tengah pada awal tahun 2025 tidak dapat dipandang semata-mata sebagai akibat cuaca ekstrem atau perubahan iklim global. view a thread 1 41","Deforestasi, Banjir, dan Kegagalan Politik Hukum Pengelolaan Hutan Banjir besar yang kembali melanda wilayah Aceh dan Sumatra bagian tengah pada awal tahun 2025 tidak dapat dipandang semata-mata sebagai akibat cuaca ekstrem atau perubahan iklim global.","deforestasi, banjir, kegagalan politik hukum pengelolaan hutan banjir besar kembali melanda wilayah aceh sumatra bagian tengah awal tahun 2025 tidak dapat dipandang semata-mata sebagai akibat cuaca ekstrem perubahan iklim global.",0
Peristiwa sebulan terakhir di tahun 2025 yang dar der dor Banjir Sumatra dan Aceh Menelan > 1100 Korban Jiwa dan 300ribu Mengungsi Habitat Gajah Diperkirakan Menyusut hingga 66% Dampak Sumatra Darurat Biodiversitas Oknum TNI Merampas HP Wartawan di Aceh Utara krn 4 401 645,Peristiwa sebulan terakhir di tahun 2025 yang dar der dor Banjir Sumatra dan Aceh Menelan > 1100 Korban Jiwa dan 300ribu Mengungsi Habitat Gajah Diperkirakan Menyusut hingga 66% Dampak Sumatra Darurat Biodiversitas Oknum TNI Merampas HP Wartawan di Aceh Utara krn 4 401 645,peristiwa sebulan terakhir tahun 2025 dar der dor banjir sumatra aceh menelan 1100 korban jiwa 300ribu mengungsi habitat gajah diperkirakan menyusut hingga 66 dampak sumatra darurat biodiversitas oknum tni merampas hp wartawan aceh utara 401 645,0
"Hingga akhir Desember 2025, tercatat sebanyak 47.149 unit rumah mengalami rusak berat akibat banjir dan tanah longsor di Aceh, dan Sumatra #Ekonomi #AdadiKompas app.komp.as Kompas. Kompas - Amanat Hati Nurani Rakyat. Mengulas fenomena dari berbagai sudut, dengan metode jurnalistik dan penelitian yang profesional. Sejak 1965, Kompas dipercaya Indonesia mengabarkan berita seputar... 75","Hingga akhir Desember 2025, tercatat sebanyak 47.149 unit rumah mengalami rusak berat akibat banjir dan tanah longsor di Aceh, dan Sumatra #Ekonomi #AdadiKompas. Kompas - Amanat Hati Nurani Rakyat. Mengulas fenomena dari berbagai sudut, dengan metode jurnalistik dan penelitian yang profesional. Sejak 1965, Kompas dipercaya Indonesia mengabarkan berita seputar bencana dan kemanusiaan.","hingga akhir desember 2025, tercatat sebanyak 47.149 unit rumah mengalami rusak berat akibat banjir tanah longsor aceh, sumatra ekonomi adadikompas. kompas amanat hati nurani rakyat. mengulas fenomena berbagai sudut, metode jurnalistik penelitian profesional. sejak 1965, kompas dipercaya indonesia mengabarkan berita seputar bencana kemanusiaan.",0
"Kritik Bencana Banjir Sumatra dan Utang PLN, Influencer Sherly Annavita hingga DJ Donny Diteror - Kritik Bencana Banjir Sumatra dan Utang PLN, Influencer Sherly Annavita hingga DJ Donny Diteror 1 7 12 884","Kritik Bencana Banjir Sumatra dan Utang PLN, Influencer Sherly Annavita hingga DJ Donny Diteror - Kritik Bencana Banjir Sumatra dan Utang PLN, Influencer Sherly Annavita hingga DJ Donny Diteror 1 7 12 884","kritik bencana banjir sumatra utang pln, influencer sherly annavita hingga dj donny diteror kritik bencana banjir sumatra utang pln, influencer sherly annavita hingga dj donny diteror 12 884",0
"@tempodotco Sejenak netizen dibelokka perhatiannya pada kasus banjir bandang sumatra, jurus biasa yg dilakukan spt kasus pagar laut dll 2 47","@tempodotco Sejenak netizen dibelokka perhatiannya pada kasus banjir bandang sumatra, jurus biasa yg dilakukan spt kasus pagar laut dll 2 47","sejenak netizen dibelokka perhatiannya kasus banjir bandang sumatra, jurus biasa dilakukan seperti kasus pagar laut dll 47",0
"@iPopBase Ah baru banjir biasa, Belum bandang ke Sumatra... 6","@iPopBase Ah baru banjir biasa, Belum bandang ke Sumatra.","ah baru banjir biasa, belum bandang sumatra.",0
"kok pada kaget PIK banjir... daerah pesisir yg dulunya didominasi rawa, lalu mendadak jadi hunian, trus banjir dikala hujan itu lumrah... jadi bukan salah hujannya... klw PIK banjir masih nyalahin hujan, pantas banjir bandang di Sumatra masih dipandang sebagai bencana alam... 3 217","kok pada kaget PIK banjir... daerah pesisir yg dulunya didominasi rawa, lalu mendadak jadi hunian, trus banjir dikala hujan itu lumrah... jadi bukan salah hujannya... klw PIK banjir masih nyalahin hujan, pantas banjir bandang di Sumatra masih dipandang sebagai bencana alam.","kok kaget pik banjir... daerah pesisir dulunya didominasi rawa, lalu mendadak jadi hunian, terus banjir dikala hujan lumrah... jadi bukan salah hujannya... kalau pik banjir masih menyalahkan hujan, pantas banjir bandang sumatra masih dipandang sebagai bencana alam.",0
"Setelah Sumatra subduksi dalam lalu muncul subduksi kedalaman menengah, skala lebih besar Waspada Dicatat dulu 12 Januari 2026 3 158","Setelah Sumatra subduksi dalam lalu muncul subduksi kedalaman menengah, skala lebih besar Waspada Dicatat dulu 12 Januari 2026 3 158","setelah sumatra subduksi dalam lalu muncul subduksi kedalaman menengah, skala lebih besar waspada dicatat dulu 12 januari 2026 158",1
Mari kita bergotong royong untuk penangan banjir bandang Sumatra @PrabowoSubianto @GibranRakabuming @YandriSusanto @ArizaPatria @KementerianDesaPDT @BPSDMKemendesaPDT @DesaPesonaNusantara #HariDesaNasional2026 #PendampingDesaHebat #TPPKemendesaPDT #TPPProvinsiAceh 84,Mari kita bergotong royong untuk penangan banjir bandang Sumatra @PrabowoSubianto @GibranRakabuming @YandriSusanto @ArizaPatria @KementerianDesaPDT @BPSDMKemendesaPDT @DesaPesonaNusantara #HariDesaNasional2026 #PendampingDesaHebat #TPPKemendesaPDT #TPPProvinsiAceh 84,mari bergotong royong penangan banjir bandang sumatra haridesanasional2026 pendampingdesahebat tppkemendesapdt tppprovinsiaceh 84,2
"@Jateng_Twit RIP untuk Indonesia,banjir bandang banyak terjadi di mana-mana.sumatra belum kelar susul menyusul daerah lain.stay safe yang di kudus.. 1 7","@Jateng_Twit RIP untuk Indonesia,banjir bandang banyak terjadi di mana-mana.sumatra belum kelar susul menyusul daerah lain.stay safe yang di kudus.. 1 7","rip indonesia,banjir bandang banyak terjadi mana-mana.sumatra belum kelar susul menyusul daerah lain.stay safe kudus..",0
"@NenkMonica Viralin bahaya tuh..? Waduuh..! Itu orang utan pada jatuh klimpungan kasian banget, itu pohon belum dewasa di tebangin, mengakibatkan Banjir Bandang tuh Kaya Sumatra 82","@NenkMonica Viralin bahaya tuh..? Waduuh..! Itu orang utan pada jatuh klimpungan kasian banget, itu pohon belum dewasa di tebangin, mengakibatkan Banjir Bandang tuh Kaya Sumatra 82","viralin bahaya tuh..? waduuh..! orang utan jatuh klimpungan kasihan banget, pohon belum dewasa tebangin, mengakibatkan banjir bandang tuh kayak sumatra 82",0
"Residents trapped inside homes during flooding - Pasar Hewan area, Rejang Lebong, Bengkulu, Sumatra, Indonesia - 08 January 2026 1 1 43","Residents trapped inside homes during flooding - Pasar Hewan area, Rejang Lebong, Bengkulu, Sumatra, Indonesia - 08 January 2026 1 1 43","residents trapped inside homes during flooding pasar hewan area, rejang lebong, bengkulu, sumatra, indonesia 08 january 2026 43",1
"Pemerintah Hadir langsung di lokasi, bareng-bareng ngebut pemulihan pasca banjir bandang di Aceh Dari normalisasi sungai sampai infrastruktur, langkah cepat ini bukti Pemerintah Bareng Warga buat dorong Aceh Sumatra Pulih #FYP #BeritaTerkini #IndonesiaBangkit 27","Pemerintah Hadir langsung di lokasi, bareng-bareng ngebut pemulihan pasca banjir bandang di Aceh Dari normalisasi sungai sampai infrastruktur, langkah cepat ini bukti Pemerintah Bareng Warga buat dorong Aceh Sumatra Pulih #FYP #BeritaTerkini #IndonesiaBangkit 27","pemerintah hadir langsung lokasi, bareng-bareng ngebut pemulihan pasca banjir bandang aceh normalisasi sungai sampai infrastruktur, langkah cepat bukti pemerintah bareng warga buat dorong aceh sumatra pulih fyp beritaterkini indonesiabangkit 27",2
"Penanganan banjir bandang di Aceh terus berjalan, Kejagung melalui Satgas PKH fokus di titik rawan Sungai Krueng Meureudu demi mengurangi risiko dan memulihkan fungsi alam #TanggapBencana #Sumatra 28","Penanganan banjir bandang di Aceh terus berjalan, Kejagung melalui Satgas PKH fokus di titik rawan Sungai Krueng Meureudu demi mengurangi risiko dan memulihkan fungsi alam #TanggapBencana #Sumatra 28","penanganan banjir bandang aceh terus berjalan, kejagung melalui satgas pkh fokus titik rawan sungai krueng meureudu demi mengurangi risiko memulihkan fungsi alam tanggapbencana sumatra 28",2
@FaGtng Mas gibran tolong kasih mereka jabatan bersihkan lumpur banjir bandang di sumatra dan aceh 49,@FaGtng Mas gibran tolong kasih mereka jabatan bersihkan lumpur banjir bandang di sumatra dan aceh 49,mas gibran tolong kasih jabatan bersihkan lumpur banjir bandang sumatra aceh 49,0
"Sinergi tanpa batas! Pemerintah Bareng Warga bergotong royong memulihkan infrastruktur pasca banjir bandang di Pidie Jaya. Dengan langkah nyata pembersihan sedimen dan kayu, kini Aceh Sumatra Bangkit menatap masa depan yang lebih aman. 43","Sinergi tanpa batas! Pemerintah Bareng Warga bergotong royong memulihkan infrastruktur pasca banjir bandang di Pidie Jaya. Dengan langkah nyata pembersihan sedimen dan kayu, kini Aceh Sumatra Bangkit menatap masa depan yang lebih aman. 43","sinergi tanpa batas! pemerintah bareng warga bergotong royong memulihkan infrastruktur pasca banjir bandang pidie jaya. langkah nyata pembersihan sedimen kayu, kini aceh sumatra bangkit menatap masa depan lebih aman. 43",2
"@kangtholei dan @pandji Eh inlanders, yg sebabin Sumatra banjir bandang juga pemerintah Indonesia. Pada kabur kabur aja tuh. Sawit juga jalan terus 211","@kangtholei dan @pandji Eh inlanders, yg sebabin Sumatra banjir bandang juga pemerintah Indonesia. Pada kabur kabur aja tuh. Sawit juga jalan terus 211","eh inlanders, sebabin sumatra banjir bandang juga pemerintah indonesia. kabur kabur saja tuh. sawit juga jalan terus 211",0
"BMKG Rilis Temua Baru Banjir Sumater Aceh anfaspress. BMKG Rilis Temuan Baru Banjir Aceh Sumatera Penjelasan RTP yang Tidak Perlu Dikhawatirkan oleh Warga Baru-baru ini, Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) mengeluarkan temuan penting terkait fenomena banjir yang melanda sejumlah wilayah di Aceh. 23","BMKG Rilis Temua Baru Banjir Sumater Aceh anfaspress. BMKG Rilis Temuan Baru Banjir Aceh Sumatera Penjelasan RTP yang Tidak Perlu Dikhawatirkan oleh Warga Baru-baru ini, Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) mengeluarkan temuan penting terkait fenomena banjir yang melanda sejumlah wilayah di Aceh. 23","bmkg rilis temua baru banjir sumater aceh anfaspress. bmkg rilis temuan baru banjir aceh sumatera penjelasan rtp tidak perlu dikhawatirkan oleh warga baru-baru ini, badan meteorologi, klimatologi, geofisika bmkg mengeluarkan temuan penting terkait fenomena banjir melanda sejumlah wilayah aceh. 23",1
"Mendagri Tito Karnavian melaporkan bahwa bencana hidrometeorologi berupa banjir bandang dan tanah longsor di Pulau Sumatra telah mendorong lonjakan inflasi yang signifikan. Tiga provinsi terdampak, yakni Aceh, Sumatra Barat, dan Sumatra Utara, masuk dalam daftar 10 provinsi 1 1","Mendagri Tito Karnavian melaporkan bahwa bencana hidrometeorologi berupa banjir bandang dan tanah longsor di Pulau Sumatra telah mendorong lonjakan inflasi yang signifikan. Tiga provinsi terdampak, yakni Aceh, Sumatra Barat, dan Sumatra Utara, masuk dalam daftar 10 provinsi 1 1","mendagri tito karnavian melaporkan bahwa bencana hidrometeorologi berupa banjir bandang tanah longsor pulau sumatra mendorong lonjakan inflasi signifikan. tiga provinsi terdampak, yakni aceh, sumatra barat, sumatra utara, masuk dalam daftar 10 provinsi",1
Banjir Sumatera: Tragedi Akhir Tahun yang Mengguncang Pulau Andalas Banjir Sumatera: Tragedi Akhir Tahun yang Mengguncang Pulau Andalas 28,Banjir Sumatera: Tragedi Akhir Tahun yang Mengguncang Pulau Andalas Banjir Sumatera: Tragedi Akhir Tahun yang Mengguncang Pulau Andalas 28,banjir sumatera tragedi akhir tahun mengguncang pulau andalas banjir sumatera tragedi akhir tahun mengguncang pulau andalas 28,0
Banjir bandang merendam desa lubuk Lingkuk kecamatan lubuk besar kabupaten Bangka Tengah diakibatkan pengalihan fungsi lahan dan hutan secara brutal. Jum'at 9 Januari 2026 #PrayForBangka 3 8 614,Banjir bandang merendam desa lubuk Lingkuk kecamatan lubuk besar kabupaten Bangka Tengah diakibatkan pengalihan fungsi lahan dan hutan secara brutal. Jum'at 9 Januari 2026 #PrayForBangka 3 8 614,banjir bandang merendam desa lubuk lingkuk kecamatan lubuk besar kabupaten bangka tengah diakibatkan pengalihan fungsi lahan hutan brutal. jum at januari 2026 prayforbangka 614,0
"@_JIKALAHARI_ 24/12/2025 banjir kembali melanda Siak. 25 KK mengungsi, akses jalan nasional tenggelam. 8/12/25, BMKG catat 93 kecamatan & 170 desa di Riau masuk kategori rawan banjir. Pemprov Riau menetapkan status siaga darurat bencana hidrometeorologi mulai 1 Desember 2025 - 31 Januari 2026. 1 43","@_JIKALAHARI_ 24/12/2025 banjir kembali melanda Siak. 25 KK mengungsi, akses jalan nasional tenggelam. 8/12/25, BMKG catat 93 kecamatan & 170 desa di Riau masuk kategori rawan banjir. Pemprov Riau menetapkan status siaga darurat bencana hidrometeorologi mulai 1 Desember 2025 - 31 Januari 2026. 1 43","24 12 2025 banjir kembali melanda siak. 25 kakak mengungsi, akses jalan nasional tenggelam. 12 25, bmkg catat 93 kecamatan 170 desa riau masuk kategori rawan banjir. pemprov riau menetapkan status siaga darurat bencana hidrometeorologi mulai desember 2025 31 januari 2026. 43",1
