text,clean_text,created_at,keyword,processed_text,sentimen,label,emoticon,is_truncated,clean_text_step1,processed_text_v2,clean_regex,text_clean
"bencana Sumatera memang sangat menyayat hati. Dan derita para korban menggerakan hati pak Zulkifli Hasan untuk Janji Rumah Zulhas untuk meringankan beban para korban bencana Kunjungi Padang, Zulhas Janji Pasokan Pangan 2 Kali Lipat untuk Korban Banjir 1 33",bencana sumatera memang sangat menyayat hati dan derita para korban menggerakan hati pak zulkifli hasan untuk janji rumah zulhas untuk meringankan beban para korban bencana kunjungi padang zulhas janji pasokan pangan kali lipat untuk korban banjir dari detik com,2025-12-14,banjir Padang,bencana sumatera memang sangat sayat hati derita korban gera hati pak zulkifli hasan janji rumah zulhas ringan beban korban bencana kunjung padang zulhas janji pasok pangan kali lipat korban banjir detik com,negatif,0,,False,"bencana Sumatera memang sangat menyayat hati. Dan derita para korban menggerakan hati pak Zulkifli Hasan untuk Janji Rumah Zulhas untuk meringankan beban para korban bencana Kunjungi Padang, Zulhas Janji Pasokan Pangan 2 Kali Lipat untuk Korban Banjir 1 33","bencana Sumatera memang sangat menyayat hati. Dan derita para korban menggerakan hati pak Zulkifli Hasan untuk Janji Rumah Zulhas untuk meringankan beban para korban bencana Kunjungi Padang, Zulhas Janji Pasokan Pangan Kali Lipat untuk Korban Banjir","bencana Sumatera memang sangat menyayat hati. Dan derita para korban menggerakan hati pak Zulkifli Hasan untuk Janji Rumah Zulhas untuk meringankan beban para korban bencana Kunjungi Padang, Zulhas Janji Pasokan Pangan Kali Lipat untuk Korban Banjir","bencana Sumatera memang sangat menyayat hati. Dan derita para korban menggerakan hati pak Zulkifli Hasan untuk Janji Rumah Zulhas untuk meringankan beban para korban bencana Kunjungi Padang, Zulhas Janji Pasokan Pangan Kali Lipat untuk Korban Banjir"
@susipudjiastuti mereka sahid yang mati karena kebuluran dan akibat banjir akibat dari pemimpin tak peduli adalah Dzalim dan perusahaan perusak hutan juga Dzalim mereka berdosa besar 13,membalas mereka sahid yang mati karena kebuluran dan akibat banjir akibat dari pemimpin tak peduli adalah dzalim dan perusahaan perusak hutan juga dzalim mereka berdosa besar,2025-12-09,banjir besar,balas sahid mati bulur akibat banjir akibat pimpin tak peduli dzalim usaha usak hutan dzalim dosa besar,negatif,0,,False,mereka sahid yang mati karena kebuluran dan akibat banjir akibat dari pemimpin tak peduli adalah Dzalim dan perusahaan perusak hutan juga Dzalim mereka berdosa besar 13,mereka sahid yang mati karena kebuluran dan akibat banjir akibat dari pemimpin tak peduli adalah Dzalim dan perusahaan perusak hutan juga Dzalim mereka berdosa besar,mereka sahid yang mati karena kebuluran dan akibat banjir akibat dari pemimpin tak peduli adalah Dzalim dan perusahaan perusak hutan juga Dzalim mereka berdosa besar,mereka sahid yang mati karena kebuluran dan akibat banjir akibat dari pemimpin tak peduli adalah Dzalim dan perusahaan perusak hutan juga Dzalim mereka berdosa besar
"Polres Aceh Jaya Tingkatkan Pemantauan Jalan Nasional yang Tergenang Banjir di Gampong Baro, Teunom repsus. . Polres Aceh Jaya Tingkatkan Pemantauan Jalan Nasional yang Tergenang Banjir di Gampong Baro, Teunom... Calang – Kepolisian Resor (Polres) Aceh Jaya melalui jajaran Polsek Teunom bersama unsur terkait terus meningkatkan kewaspadaan dan pemantauan terhadap kondisi Jalan Lintas Nasional Banda... 21",polres aceh jaya tingkatkan pemantauan jalan nasional yang tergenang banjir di gampong baro teunom repsus co id polres aceh jaya tingkatkan pemantauan jalan nasional yang tergenang banjir di gampong baro teunom calang kepolisian resor polres aceh jaya melalui jajaran polsek teunom bersama unsur terkait terus meningkatkan kewaspadaan dan pemantauan terhadap kondisi jalan lintas nasional banda,2025-11-28,jalan tergenang,polres aceh jaya tingkat pantau jalan nasional genang banjir gampong baro teunom repsus co id polres aceh jaya tingkat pantau jalan nasional genang banjir gampong baro teunom calang polisi resor polres aceh jaya lalu jajar polsek teunom sama unsur kait terus tingkat waspada pantau kondisi jalan lintas nasional banda,netral,1,,False,"Polres Aceh Jaya Tingkatkan Pemantauan Jalan Nasional yang Tergenang Banjir di Gampong Baro, Teunom repsus. . Polres Aceh Jaya Tingkatkan Pemantauan Jalan Nasional yang Tergenang Banjir di Gampong Baro, Teunom... Calang – Kepolisian Resor (Polres) Aceh Jaya melalui jajaran Polsek Teunom bersama unsur terkait terus meningkatkan kewaspadaan dan pemantauan terhadap kondisi Jalan Lintas Nasional Banda... 21","Polres Aceh Jaya Tingkatkan Pemantauan Jalan Nasional yang Tergenang Banjir di Gampong Baro, Teunom repsus. . Polres Aceh Jaya Tingkatkan Pemantauan Jalan Nasional yang Tergenang Banjir di Gampong Baro, Teunom... Calang – Kepolisian Resor (Polres) Aceh Jaya melalui jajaran Polsek Teunom bersama unsur terkait terus meningkatkan kewaspadaan dan pemantauan terhadap kondisi Jalan Lintas Nasional Banda...","Polres Aceh Jaya Tingkatkan Pemantauan Jalan Nasional yang Tergenang Banjir di Gampong Baro, Teunom repsus. . Polres Aceh Jaya Tingkatkan Pemantauan Jalan Nasional yang Tergenang Banjir di Gampong Baro, Teunom... Calang – Kepolisian Resor (Polres) Aceh Jaya melalui jajaran Polsek Teunom bersama unsur terkait terus meningkatkan kewaspadaan dan pemantauan terhadap kondisi Jalan Lintas Nasional Banda...","Polres Aceh Jaya Tingkatkan Pemantauan Jalan Nasional yang Tergenang Banjir di Gampong Baro, Teunom repsus. . Polres Aceh Jaya Tingkatkan Pemantauan Jalan Nasional yang Tergenang Banjir di Gampong Baro, Teunom... Calang – Kepolisian Resor (Polres) Aceh Jaya melalui jajaran Polsek Teunom bersama unsur terkait terus meningkatkan kewaspadaan dan pemantauan terhadap kondisi Jalan Lintas Nasional Banda..."
bangun pagi masih hujan dari semalam ini dimana mana banjir sampai kampus libur.. bahkan jalan menuju kampus udh tergenang air. stay safe 38,bangun pagi masih hujan dari semalam ini dimana mana banjir sampai kampus libur bahkan jalan menuju kampus udh tergenang air stay safe,2025-11-27,jalan tergenang,bangun pagi hujan malam mana banjir kampus libur bahkan jalan tuju kampus udh genang air stay safe,netral,1,,False,bangun pagi masih hujan dari semalam ini dimana mana banjir sampai kampus libur.. bahkan jalan menuju kampus udh tergenang air. stay safe 38,bangun pagi masih hujan dari semalam ini dimana mana banjir sampai kampus libur.. bahkan jalan menuju kampus sudah tergenang air. stay safe,bangun pagi masih hujan dari semalam ini dimana mana banjir sampai kampus libur.. bahkan jalan menuju kampus udh tergenang air. stay safe,bangun pagi masih hujan dari semalam ini dimana mana banjir sampai kampus libur.. bahkan jalan menuju kampus sudah tergenang air. stay safe
"NU Care-LAZISNU bersama NU Peduli melanjutkan penyaluran bantuan kemanusiaan kepada warga terdampak banjir bandang di Banda Tangah, Jorong Gando dan Cacang Batu, Jorong Subarang, Kabupaten Solok, Sumatra Barat. Bantuan berupa air minum, beras, paket sembako, dan kebutuhan lainnya 1 176",nu care lazisnu bersama nu peduli melanjutkan penyaluran bantuan kemanusiaan kepada warga terdampak banjir bandang di banda tangah jorong gando dan cacang batu jorong subarang kabupaten solok sumatra barat bantuan berupa air minum beras paket sembako dan kebutuhan lainnya tampilkan lebih banyak,2025-12-29,bantuan banjir,nu care lazisnu sama nu peduli lanjut salur bantu manusia warga dampak banjir bandang banda tangah jorong gando cacang batu jorong subarang kabupaten solok sumatra barat bantu upa air minum beras paket sembako butuh lain tampil lebih banyak,positif,2,,False,"NU Care-LAZISNU bersama NU Peduli melanjutkan penyaluran bantuan kemanusiaan kepada warga terdampak banjir bandang di Banda Tangah, Jorong Gando dan Cacang Batu, Jorong Subarang, Kabupaten Solok, Sumatra Barat. Bantuan berupa air minum, beras, paket sembako, dan kebutuhan lainnya 1 176","NU Care-LAZISNU bersama NU Peduli melanjutkan penyaluran bantuan kemanusiaan kepada warga terdampak banjir bandang di Banda Tangah, Jorong Gando dan Cacang Batu, Jorong Subarang, Kabupaten Solok, Sumatra Barat. Bantuan berupa air minum, beras, paket sembako, dan kebutuhan lainnya","NU Care-LAZISNU bersama NU Peduli melanjutkan penyaluran bantuan kemanusiaan kepada warga terdampak banjir bandang di Banda Tangah, Jorong Gando dan Cacang Batu, Jorong Subarang, Kabupaten Solok, Sumatra Barat. Bantuan berupa air minum, beras, paket sembako, dan kebutuhan lainnya","NU Care-LAZISNU bersama NU Peduli melanjutkan penyaluran bantuan kemanusiaan kepada warga terdampak banjir bandang di Banda Tangah, Jorong Gando dan Cacang Batu, Jorong Subarang, Kabupaten Solok, Sumatra Barat. Bantuan berupa air minum, beras, paket sembako, dan kebutuhan lainnya"
"@tanyarlfes mau nge cek banjir di kalsel kan doi? ngecek doang tapi izin tambang ngasihnya gak mikir disini wkwkwk, belum lagi sawit, terus dengan anggaran pertahanan yang sangat sangat gede itu masih aja gak bisa ngabisin tambang ilegal wkwk, atau yang punya merek2 juga tu tambang2 ilegal 1 157",membalas mau nge cek banjir di kalsel kan doi ngecek doang tapi izin tambang ngasihnya gak mikir disini wkwkwk belum lagi sawit terus dengan anggaran pertahanan yang sangat sangat gede itu masih aja gak bisa ngabisin tambang ilegal wkwk atau yang punya merek juga tu tambang ilegal,2026-01-12,banjir terus,balas mau nge cek banjir kalsel kan doi ngecek doang izin tambang ngasihnya gak mikir sini wkwkwk sawit terus anggar tahan sangat sangat gede gak ngabisin tambang ilegal wkwk punya merek tu tambang ilegal,negatif,0,,False,"mau nge cek banjir di kalsel kan doi? ngecek doang tapi izin tambang ngasihnya gak mikir disini wkwkwk, belum lagi sawit, terus dengan anggaran pertahanan yang sangat sangat gede itu masih aja gak bisa ngabisin tambang ilegal wkwk, atau yang punya merek2 juga tu tambang2 ilegal 1 157","mau nge cek banjir di kalsel kan doi? mengecek doang tapi izin tambang ngasihnya enggak mikir disini wkwkwk, belum lagi sawit, terus dengan anggaran pertahanan yang sangat sangat gede itu masih saja enggak bisa ngabisin tambang ilegal wkwk, atau yang punya merek2 juga itu tambang2 ilegal","mau nge cek banjir di kalsel kan doi? ngecek doang tapi izin tambang ngasihnya gak mikir disini wkwkwk, belum lagi sawit, terus dengan anggaran pertahanan yang sangat sangat gede itu masih aja gak bisa ngabisin tambang ilegal wkwk, atau yang punya merek2 juga tu tambang2 ilegal","mau nge cek banjir di kalsel kan doi? mengecek doang tapi izin tambang ngasihnya enggak mikir disini wkwkwk, belum lagi sawit, terus dengan anggaran pertahanan yang sangat sangat gede itu masih saja enggak bisa ngabisin tambang ilegal wkwk, atau yang punya merek2 juga itu tambang2 ilegal"
"Cieee...cieee...pencitraan aja si bocil. Hutan Sumatera rusak hancur gundul yg berakibat banjir bandang, itu akibat kebijakan bpk nya. Preetttttt",cieee cieee pencitraan aja si bocil hutan sumatera rusak hancur gundul yg berakibat banjir bandang itu akibat kebijakan bpk nya preetttttt,2025-11-29,banjir bandang,cieee cieee citra si bocil hutan sumatera rusak hancur gundul akibat banjir bandang akibat bijak bpk preetttttt,negatif,0,,False,"Cieee...cieee...pencitraan aja si bocil. Hutan Sumatera rusak hancur gundul yg berakibat banjir bandang, itu akibat kebijakan bpk nya. Preetttttt","Cieee...cieee...pencitraan saja sih bocil. Hutan Sumatera rusak hancur gundul yang berakibat banjir bandang, itu akibat kebijakan bpk nya. Preetttttt","Cieee...cieee...pencitraan aja si bocil. Hutan Sumatera rusak hancur gundul yg berakibat banjir bandang, itu akibat kebijakan bpk nya. Preetttttt","Cieee...cieee...pencitraan saja sih bocil. Hutan Sumatera rusak hancur gundul yang berakibat banjir bandang, itu akibat kebijakan bpk nya. Preetttttt"
"Iya, respons TNI AL ini emang sigap banget, kirim KRI Banda Aceh sama alat berat buat pemulihan di Sumatra pasca banjir akhir 2025. Dari yang gue liat, ini bisa jadi contoh bagus buat standar baru di OMSP, apalagi ada evaluasi dari pemerintah soal kecepatan bantuan. Tapi,",iya respons tni al ini emang sigap banget kirim kri banda aceh sama alat berat buat pemulihan di sumatra pasca banjir akhir dari yang gue liat ini bisa jadi contoh bagus buat standar baru di omsp apalagi ada evaluasi dari pemerintah soal kecepatan bantuan tapi,2026-01-09,Banjir Sumatra 2025,iya respons tni al emang sigap banget kirim kri banda aceh sama alat berat buat pulih sumatra pasca banjir akhir gue liat jadi contoh bagus buat standar baru omsp evaluasi perintah soal cepat bantu,positif,2,,False,"Iya, respons TNI AL ini emang sigap banget, kirim KRI Banda Aceh sama alat berat buat pemulihan di Sumatra pasca banjir akhir 2025. Dari yang gue liat, ini bisa jadi contoh bagus buat standar baru di OMSP, apalagi ada evaluasi dari pemerintah soal kecepatan bantuan. Tapi,","Iya, respons TNI AL ini memang sigap banget, kirim kiri Banda Aceh sama alat berat buat pemulihan di Sumatra pasca banjir akhir . Dari yang gue liat, ini bisa jadi contoh bagus buat standar baru di OMSP, apalagi ada evaluasi dari pemerintah soal kecepatan bantuan. Tapi,","Iya, respons TNI AL ini emang sigap banget, kirim KRI Banda Aceh sama alat berat buat pemulihan di Sumatra pasca banjir akhir . Dari yang gue liat, ini bisa jadi contoh bagus buat standar baru di OMSP, apalagi ada evaluasi dari pemerintah soal kecepatan bantuan. Tapi,","Iya, respons TNI AL ini memang sigap banget, kirim kiri Banda Aceh sama alat berat buat pemulihan di Sumatra pasca banjir akhir . Dari yang gue liat, ini bisa jadi contoh bagus buat standar baru di OMSP, apalagi ada evaluasi dari pemerintah soal kecepatan bantuan. Tapi,"
"@cutsarina5 @ajenar dan @kemenhut_ri DAN BENCANA' YG PEMERINTAH TUNGGU' AKHIRNYA TERJAWAB. BENCANA BANJIR LONGSOR ACEH & SUMATERA BARU SEBAGIAN KECIL YG DIPERLIHATKAN TUHAN ATAS KERAKUSAN PENGUASA. AKAN TERUS DIPERLIHATKAN SAMPAI MATA MEREKA TERBELALAK. TERUSKAN PERJUANGAN, UNTUK INDONESIA YG LBH BAIK. SEMANGAT! 4 14 195",membalas dan dan bencana yg pemerintah tunggu akhirnya terjawab bencana banjir longsor aceh sumatera baru sebagian kecil yg diperlihatkan tuhan atas kerakusan penguasa akan terus diperlihatkan sampai mata mereka terbelalak teruskan perjuangan untuk indonesia yg lbh baik semangat,2025-12-08,banjir terus,balas bencana perintah tunggu akhir jawab bencana banjir longsor aceh sumatera baru bagi kecil lihat tuhan atas rakus kuasa terus lihat mata belalak terus juang indonesia lbh baik semangat,negatif,0,,False,"dan DAN BENCANA' YG PEMERINTAH TUNGGU' AKHIRNYA TERJAWAB. BENCANA BANJIR LONGSOR ACEH & SUMATERA BARU SEBAGIAN KECIL YG DIPERLIHATKAN TUHAN ATAS KERAKUSAN PENGUASA. AKAN TERUS DIPERLIHATKAN SAMPAI MATA MEREKA TERBELALAK. TERUSKAN PERJUANGAN, UNTUK INDONESIA YG LBH BAIK. SEMANGAT! 4 14 195","dan DAN BENCANA' yang PEMERINTAH TUNGGU' AKHIRNYA TERJAWAB. BENCANA BANJIR LONGSOR ACEH & SUMATERA BARU SEBAGIAN KECIL yang DIPERLIHATKAN TUHAN ATAS KERAKUSAN PENGUASA. AKAN TERUS DIPERLIHATKAN SAMPAI MATA MEREKA TERBELALAK. TERUSKAN PERJUANGAN, UNTUK INDONESIA yang lebih BAIK. SEMANGAT!","dan DAN BENCANA' YG PEMERINTAH TUNGGU' AKHIRNYA TERJAWAB. BENCANA BANJIR LONGSOR ACEH & SUMATERA BARU SEBAGIAN KECIL YG DIPERLIHATKAN TUHAN ATAS KERAKUSAN PENGUASA. AKAN TERUS DIPERLIHATKAN SAMPAI MATA MEREKA TERBELALAK. TERUSKAN PERJUANGAN, UNTUK INDONESIA YG LBH BAIK. SEMANGAT!","dan DAN BENCANA' yang PEMERINTAH TUNGGU' AKHIRNYA TERJAWAB. BENCANA BANJIR LONGSOR ACEH & SUMATERA BARU SEBAGIAN KECIL yang DIPERLIHATKAN TUHAN ATAS KERAKUSAN PENGUASA. AKAN TERUS DIPERLIHATKAN SAMPAI MATA MEREKA TERBELALAK. TERUSKAN PERJUANGAN, UNTUK INDONESIA yang lebih BAIK. SEMANGAT!"
"BNPB Dampingi Penanganan Darurat Bencana Banjir dan Longsor di Sumatera Utara KABUPATEN LUMAJANG - Empat wilayah kabupaten di Provinsi Sumatera Utara, yang meliputi Sibolga, Tapanuli Utara, Tapanuli Tengah dan Tapanuli Selatan, dilanda bencana akibat cuaca ekstrem secara 1 1 823",bnpb dampingi penanganan darurat bencana banjir dan longsor di sumatera utara kabupaten lumajang empat wilayah kabupaten di provinsi sumatera utara yang meliputi sibolga tapanuli utara tapanuli tengah dan tapanuli selatan dilanda bencana akibat cuaca ekstrem secara tampilkan lebih banyak,2025-11-27,banjir Sumatera Selatan,bnpb damping tangan darurat bencana banjir longsor sumatera utara kabupaten lumajang empat wilayah kabupaten provinsi sumatera utara liput sibolga tapanuli utara tapanuli tengah tapanuli selatan landa bencana akibat cuaca ekstrem tampil lebih banyak,positif,2,,False,"BNPB Dampingi Penanganan Darurat Bencana Banjir dan Longsor di Sumatera Utara KABUPATEN LUMAJANG - Empat wilayah kabupaten di Provinsi Sumatera Utara, yang meliputi Sibolga, Tapanuli Utara, Tapanuli Tengah dan Tapanuli Selatan, dilanda bencana akibat cuaca ekstrem secara 1 1 823","BNPB Dampingi Penanganan Darurat Bencana Banjir dan Longsor di Sumatera Utara KABUPATEN LUMAJANG - Empat wilayah kabupaten di Provinsi Sumatera Utara, yang meliputi Sibolga, Tapanuli Utara, Tapanuli Tengah dan Tapanuli Selatan, dilanda bencana akibat cuaca ekstrem secara","BNPB Dampingi Penanganan Darurat Bencana Banjir dan Longsor di Sumatera Utara KABUPATEN LUMAJANG - Empat wilayah kabupaten di Provinsi Sumatera Utara, yang meliputi Sibolga, Tapanuli Utara, Tapanuli Tengah dan Tapanuli Selatan, dilanda bencana akibat cuaca ekstrem secara","BNPB Dampingi Penanganan Darurat Bencana Banjir dan Longsor di Sumatera Utara KABUPATEN LUMAJANG - Empat wilayah kabupaten di Provinsi Sumatera Utara, yang meliputi Sibolga, Tapanuli Utara, Tapanuli Tengah dan Tapanuli Selatan, dilanda bencana akibat cuaca ekstrem secara"
