text,label_aktual,label_prediksi,sentimen_prediksi,prob_negatif,prob_netral,prob_positif
Pesan Natal Prabowo menguatkan hati bangsa saat Presiden Perkuat Solidaritas di tengah cobaan Natal menjadi seruan kasih untuk bersama membantu saudara kita korban banjir bandang dan longsor di Sumatera Prabowo Selamat Natal dan Tahun Baru 2026 - ANTARA News Jambi Dari jambi.antaranews.com 14,0,0,negatif,0.86605173,0.021879254,0.11206906
"Membalas dan Tolong bantu up sampai pemerintah pusat turun tangan untuk mengevakuasi korban bencana banjir sumatra. Jangan sumber daya alam kami saja yang dikeruk, menikmati fasilitasnya, tapi dampak dari ini semua, warga yang menanggung akibatnya 44",0,0,negatif,0.94710976,0.016676,0.03621427
Akun komentar Membalas dan OrdeOmonOmon pemerintahan Prabowo PrayForSumatera Semoga Bencana Sumatera Segera Teratasi 1 1 1 43,1,2,positif,0.17973354,0.21453539,0.605731
"Membalas Semoga ini awal baru yang meberikan banjir bahagia selamanya buat Lengso. Aku tuh bukan fansnya Lengso tapi sumpah sedih banget waktu inget masa2 dulu itu, sampe akhirnya aku beneran nyari tau tentang dia terus karena kek anak secimit secute ini kok org2 tega sih 5 264",2,0,negatif,0.9170241,0.020868272,0.062107705
Kerja bareng pemerintah dan TNI hasilkan pemulihan cepat bagi korban banjir di Aceh GerakCepat 12,2,0,negatif,0.89266616,0.015629344,0.09170448
Membalas SEGERA TETAPKAN JADI BENCANA NASIONAL AllEyesOnSumatera PrayForSumatera PrayForTapanuli PrayForSibolga PrayForAceh PrayForPadang 1 396,2,2,positif,0.102530956,0.43642718,0.46104187
"Cepat lah pak, kami di sumatra utara sudah keburu tenggelam nih dalam banjir. Tak banyak yang bisa menolong karena tak tersedia perahu atau rakit sekalipun untuk evakuasi atau sekedar mengantar bekal makanan atau obat2an bagi yg terjebak di rumah2 mereka.",0,0,negatif,0.8785083,0.033780452,0.08771125
Tangis Pengungsi Aceh Tamiang saat Bertemu Gubernur Aceh Mualem Hidupkan Aceh Tamiang Guberbur Aceh Muzakir Manaf kunjungi Kabupaten Aceh Tamiang pada Senin (8/12/2025) untuk meninjau penanganan bencana banjir di daerah tersebut. Mualem datang dengan menggunakan helikopter dan Tampilkan lebih banyak 1 12 1 rb,0,2,positif,0.08441153,0.42432797,0.49126056
"Yang begituan kamu pakek pres rilis,,lantas mertua kamu yang rakus menggunduli hutan hingga mengakibatkan bencana Sumatra itu kamu mingkem..",0,0,negatif,0.93889827,0.029143581,0.03195814
"Membalas Biar pemerintah dapat nama, dan tidak dijelekin. Setelah hilang saat bencana tiba-tiba mensos muncul bukan untuk ngasih bantuan, tp kritik org yg membantu 28 3 rb",0,0,negatif,0.886296,0.018905077,0.094798945
"Pemerintah hadir dan bergerak cepat bersama warga dalam penanganan bencana di Aceh dan Sumatra. Langkah sigap ini memastikan bantuan tepat sasaran, kebutuhan dasar terpenuhi, dan proses pemulihan berjalan beriringan. 15",2,2,positif,0.021798864,0.020414729,0.9577864
Akun parodi Langkah cepat BP Taskin di Aceh menegaskan bahwa tanggap darurat harus dibarengi rencana pemulihan. Budiman Sudjatmiko memastikan pendekatan profesional berjalan seiring dengan misi BPTaskinFokusPascaBencana Ancaman Lonjakan Kemiskinan Sumbar Pasca Bencana Jadi Perhatian Khusus BP Taskin - Harian Haluan Dari harianhaluan.id 12,0,2,positif,0.029149245,0.1362419,0.8346089
"PULIHKAN AKSES WARGA, BRIMOB ACEH BERSIHKAN BADAN JALAN PASCA BANJIR DI BENER MERIAH 36",2,2,positif,0.053837962,0.068051025,0.87811095
"Rakyat tidak butuh ""MAAF"" Rakyat Butuhnya aksi pak PrayForSumatera 73",0,0,negatif,0.4977326,0.13872431,0.3635431
Terimakasih Kepada Seluruh Masyarakat Abdya terkhusus nya Bupati Abdya yang telah menyalurkan Bantuan untuk Korban Banjir di Kabupaten Aceh Timur 35,0,0,negatif,0.887569,0.016618615,0.095812395
"Mendag Budi Santoso memastikan stok kebutuhan pangan di Aceh, Sumatera Utara, dan Sumatera Barat sebenarnya cukup dan bahkan ada yang surplus (daging/telur). Sayangnya, pasokan ini terkendala parah. Masalah utama saat ini adalah akses dan distribusi karena infrastruktur banyak Tampilkan lebih banyak 2 21",0,1,netral,0.3418417,0.54528344,0.11287482
"Aceh Utara - Komandan Kodim 0103/Aceh Utara, Letkol Arh Jamal Dani Arifin, S.Sos., M.M.D.S., meninjau langsung kondisi masyarakat terdampak banjir di Kecamatan Sawang, Selasa (9/12/2025). 1 49",1,1,netral,0.09604761,0.46401265,0.43993968
"Langkah kecil menuju masa depan besar. Di tengah pemulihan pasca bencana, harapan tetap harus berjalan. Pada Rabu, 7 Januari 2026, Satuan Brimob Polda Sumatera Utara hadir di Desa Garoga, Kecamatan Batang Toru, Kabupaten Tapanuli Selatan. 0 39 1 60",2,2,positif,0.027141677,0.10834539,0.864513
"Membalas Ya Allah sedih banget, pedihhhhh banget yaaa, lekas membaik..... Sedih banget setiap ada berita yang lewat ( mana banyak korban belum di evakuasi ya Allah sedihhh PrayForSumatera AllEyesOnSumatera BENCANANASIONAL NATIONALDISASTER 11",0,0,negatif,0.93504494,0.024127524,0.040827543
"Melihat berita di saat ini, banyak sekali daerah yang dilanda banjir. Jadi pengen tahu reaksi tahu kondisi Indonesia seperti itu. -Senang karena sedikit bisa ngeles penyebab bencana di Aceh & Sumatra saat ini. Atau.... -Sedih? 🤧",0,0,negatif,0.72748554,0.21616477,0.05634964
bangun pagi masih hujan dari semalam ini dimana mana banjir sampai kampus libur.. bahkan jalan menuju kampus udh tergenang air. stay safe 38,1,0,negatif,0.7915518,0.14663519,0.061813045
"Sebanyak 600 tenaga kesehatan (dokter & perawat) diterjunkan ke wilayah Aceh, Sumut, dan Sumbar. Fokus utamanya memastikan Puskesmas kembali beroperasi dan melayani warga yang sakit pasca-banjir. InfoKesehatan RelawanMedis Kemenkes telah Kirimkan Bantuan Tenaga, Obat dan Alat Kesehatan ke Aceh Dari kompasiana.com 39",2,2,positif,0.016869213,0.057294253,0.92583656
"Hutan ditebang, alam dijarah, dan izin konsesi terus diberikan. Lalu rakyat dipaksa percaya bahwa ini “bencana alam”, bukan hasil deforestasi yang disengaja demi kepentingan elite. kamicintanegeriini PrayForSumatera 26",0,0,negatif,0.8884883,0.04514976,0.06636193
Sebanyak 100 keluarga korban banjir bandang di Gampong Geunteng diusulkan masuk huntara Pidie Jaya karena rumah rusak berat dan tertimbun lumpur. gta777aceh portalberitaacehterkini 100 Keluarga Korban Banjir Masuk Huntara Pidie Jaya Dari gta777aceh.com 33,0,0,negatif,0.9522397,0.019319844,0.028440433
"Gaslighting publik itu gampang. Tapi reality check datang pas banjir, rakyat ngungsi, dan pemimpin malah umrah tanpa izin. Teguran Presiden di momen krusial ini penting banget negara gak boleh toleransi pemimpin yang kabur pas rakyat lagi susah. merdeka.com Presiden Prabowo Tegur Bupati Aceh Selatan Mirwan M.S. yang Umrah Saat Bencana, Sebut Sikap Desersi Presiden Prabowo Subianto tegur keras Bupati Aceh Selatan Mirwan M.S. yang nekat umrah saat wilayahnya dilanda bencana banjir dan longsor, menyebutnya sebagai desersi dan berujung pemberhentian dari... 36",0,0,negatif,0.8852848,0.0770013,0.03771389
Membalas Eee Prabowo mania bubarkan MBG itu kasih saja orang orang yang kena banjir bandang di Aceh Sumatra itu kasian. 88,0,0,negatif,0.9215082,0.020343613,0.05814813
Alhamdulillah adik cafe yg aku kenal pun baru balas message bagitahu dia Selamat kat rumah . Nampak macam tak teruk sangat kondisi air masuk rumah dia 1 253,0,0,negatif,0.5227965,0.205945,0.27125853
"Pemerintah Percepat Rehabilitasi Pascabencana di Lima Wilayah Sumatra Utara merdeka.com Pemerintah Percepat Rehabilitasi Pascabencana di Lima Wilayah Sumatra Utara Tito meminta para kepala daerah segera merampungkan pendataan rumah warga yang mengalami kerusakan, baik kategori ringan, sedang, maupun berat. 241",0,2,positif,0.3068407,0.30672073,0.38643855
"Membalas dan Ada, cek aja postingan ig nya tanggal 5 des 2025. Terus di IDN times dia bahas tentang banjir ini dan ilegal logging, dia juga bilang ga begitu responsif di sosmed tapi bukan berarti ga peduli. Dia dari dulu peduli alam tapi ga pernah dikit"" Share di sosmed. 7 220",0,0,negatif,0.7118226,0.23333018,0.054847196
"Akun parodi Membalas dan Lol, tsunami aceh dampaknya di 7 kab/kota Dan 500k pengungsi Banjir sumatra 40 kab/kota 2jt pengungsi Secara dampak gedean mana sama tsunami aceh? 1 1 34",1,0,negatif,0.7031092,0.27131402,0.0255768
Membalas apa yg mau di cek ya bangsat org udh jelas PrayForSumatera PrayForTapanuli PrayForSibolga PrayForAceh SaveTessoNilo SaveOrangutans PrayForIndonesia 1 41,0,0,negatif,0.8017957,0.07098073,0.12722358
"Membalas Bencana banjir bandang di 3 Provinsi, Pemerintah mengalokasikan Aceh 25 triliun, Sumatera Utara 13 triliun, Sumatera Barat 13 triliun. Belum lagi bantuan dari masyarakat dari berbagai pulau untuk membantu kesusahan masyarakat Aceh.Sekarang ada masyarakatnya merasa tidak puas ? 53",2,0,negatif,0.6760807,0.047333114,0.2765862
"Selesai shalat zuhur berjamaah td ikut menshalatkan jenazah korban banjir yang tidak dpt diidentifikasi lagi, sedihh bgt ya allahhh 28",0,0,negatif,0.94231737,0.018193554,0.039489068
"Update Donas Tanggal 8 Desember 2025 Pukul 18.00 WIB Sejumlah Rp. 49.645.000,- PMI Kota Cilegon terus menggalang donasi peduli bencana banjir & longsor di Sumatera. PeduliSumatera PMIKotaCilegon PMISelaluBantu Cilegon 2 129",1,2,positif,0.042342763,0.044265904,0.91339135
"Presiden Prabowo menegaskan tak boleh ada korupsi dalam pemulihan Aceh, Sumut, Sumbar. Menteri PU Dody Hanggodo komit transparan & akuntabel pulihkan lebih cepat, bangun lebih baik. PU608 SetahunBerdampak SigapMembangunNegeriuntukRakyat 30",2,2,positif,0.020335514,0.06150233,0.91816217
"Membalas Harusnya rakyat aceh introspeksi diri Knapa dlam 20 tahun ada bencana besar sunami 04 & banjir 25 Kalo harus melawan ya lawanlah itu perusak hutan Jangan diam aja, nanti akan terulang lagi Kalopun merdeka ya nanti akan dirusak investasi asing Selama pemimpinnya korup ya sama aja 1 148",0,0,negatif,0.94693124,0.02131036,0.03175844
anjing ah motor mogok 1 15,0,0,negatif,0.91765016,0.034539137,0.04781069
"Pemerintah Sigap untuk Aceh Sumatra hadir sejak fase darurat, mempercepat evakuasi, menyalurkan bantuan, dan memperkuat pemulihan pasca banjir demi menjaga aktivitas warga kembali normal 1 14",2,2,positif,0.013086806,0.018705932,0.9682073
"Perintah Presiden jelas, semua pejabat termasuk di Aceh wajib hadir dan ikut berjuang saat bencana. Ketidakhadiran di tengah krisis adalah pelanggaran berat terhadap tugas negara. JanganKabur sumbar.antaranews.com Presiden RI Prabowo Subianto menyinggung sikap Bupati Aceh Selatan, Mirwan M.S., yang melakukan... Presiden RI Prabowo Subianto menyinggung sikap Bupati Aceh Selatan, Mirwan M.S., yang melakukan ibadah umrah saat wilayahnya terdampak bencana banjir bandang ... 55",0,0,negatif,0.44760156,0.42947134,0.12292707
"Presiden Prabowo Subianto menjelaskan alasan pemerintah tidak menetapkan banjir dan longsor di Aceh, Sumatera Utara, dan Sumatera Barat sebagai bencana nasional. Menurut Prabowo, dampak bencana yang terjadi di tiga provinsi tersebut masih dapat ditangani oleh negara tanpa harus Tampilkan lebih banyak 1 236",1,1,netral,0.0973551,0.80622095,0.09642393
"Maluuuu wooooi yg dr luar Aceh pada kerja keras membantu para korban di Aceh eeeh kalian demo demo aja Maluuuu woooooi yg di bantu itu orang Aceh asli yg kena musibah itu Aceh Sumut Sumbar, kalian kerjanya demo demo aja",0,0,negatif,0.9572371,0.013252539,0.029510247
Amarah warga terdampak banjir bandang di Kabupaten Aceh Tamiang mencuat setelah muncul dugaan ketidakadilan dalam penyaluran bantuan. Sejumlah ibu-ibu dan warga lainnya mendatangi sebuah posko bantuan untuk menyampaikan protes secara langsung. 1 176,2,0,negatif,0.85956085,0.053294655,0.08714449
"Aceh sekarang udah damai bareng Indonesia, guys! Yuk, kita jaga kedamaian ini dan terus dukung kebijakan pemerintah demi masa depan yang lebih cerah! 14",2,2,positif,0.05122481,0.06528493,0.8834902
"BNPB mencatat korban tewas akibat bencana banjir bandang dan longsor di Aceh, Sumatera Utara dan Sumatera Barat bertambah menjadi 1.135 orang. Sumatera Aceh",0,0,negatif,0.9227619,0.04188453,0.03535358
"Innalillahi wa innailaihi rojiun.. Turut berduka cita atas korban jiwa kebakaran di gedung terradrone.. Terbakarnya gedung terradrone.. Apakah ada hubungannya dengan banjir besar Sumatera ???, entahlah.. Indonesia sedang berduka karena air dan api... innalillah.. 2 3 951",0,0,negatif,0.94634867,0.027373377,0.026277926
Kemenhut bersihkan 1.272 meter gelondongan kayu. Aceh Sumatra Pulih Sumatra 11,2,2,positif,0.040021043,0.325429,0.6345499
"Bencana banjir dan longsor di Sumatera, meliputi Sumatera Utara, Sumatera Selatan dan Aceh menyebabkan 1.003 orang meninggal hingga Sabtu (13/12). Banjir Sumatera Tewaskan 1.003 Orang, 218 Jiwa Belum Ditemukan, Presiden Prabowo Minta Maaf -... Dari kaltim.tribunnews.com 87",0,0,negatif,0.9124239,0.05842313,0.029153017
Membalas Apa ini yg diinginkan anggota dpr? Tidak perlu ada rekawan yg menolong? Cukup pemerintah yg punya duit triliunan tapi tak kunjung datang? Listrik yg katanya 97% menyala ternyata juga bohong? Apa kakian ingin rakyat oerlahan kehilangan nyawa dan harapannya untuk hidup? Pernyataan 1 12,0,0,negatif,0.92541,0.013781494,0.060808573
Opaa sayaa kan masuk rumah sakit karenaa shock banjir inii apalagii opa sayangg bangett rumahhnyaa yahh pastii lah down apalagii nihh belumm surut surutt uuyyy sedih,0,0,negatif,0.9180996,0.048207115,0.033693228
"Membalas Bercanda juga tahu tempat dan situasi. Malah pada ngeramein dan ngebercandain banjir dengan dalih beda tempat lah, ini bukan sumatra lah. Kalian ga tahu apa yg bakal terjadi dan apa dampak pada orang2 setempat, tolong mulutnya dijaga. 1 59",0,0,negatif,0.89632547,0.0813827,0.022291822
Kepala Lapas Kelas IIA Kalianda beserta seluruh keluarga besar Lapas Kelas IIA Kalianda menyampaikan doa tulus dan belasungkawa terdalam bagi seluruh masyarakat Pulau Sumatera yang terdampak bencana. PrayForSumatera LapasKalianda HumasPaskal 48,1,0,negatif,0.5784451,0.062081534,0.35947338
"dukung terus langkah pemerintah tangani banjir di Sumatera. Stay strong, semuanya 21",1,2,positif,0.024678819,0.06799161,0.9073295
"Membalas Mungkin suatu saat akan sama kayak yg baru baru ini di sumsel, ulah serakahnya manusia 404",0,0,negatif,0.93473685,0.039372545,0.025890585
Projo Peduli Bencana tidak tinggal diam melihat banjir Sumatera Setia Digaris Rakyat diwujudkan lewat gotong royong nasional Budi Arie Setiadi mendorong Projo membantu warga sekaligus mendukung kerja keras pemerintah. Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera Dari gonews.co.id 19,2,2,positif,0.0180665,0.022528129,0.95940536
"Akun penggemar REGILIOS X DOMPET DHUAFA - PRAY FOR SUMATERA Ribuan Warga Meninggal, Ratusan Ribu Warga Butuh Bantuanmu! Longsor dan banjir bandang menimpah sejumlah wilayah di wilayah pulau sumatera. Banjir di Sumatera Utara, Padang, serta Aceh mengakibatkan jaringan transportasi dan Tampilkan lebih banyak 2 74 208 16 rb",0,0,negatif,0.9203827,0.030552924,0.049064476
Membalas dan Bener lagi. Temen banyak yg begini. Asli gedek bgt. Gaada tuh yg update2 masalah banjir ini. Dan rata2 ya pada main tiktok. 3 366,0,0,negatif,0.9214906,0.050742384,0.027767077
"Dari Wardatina Mawa hingga Teuku Ryan, para selebritas ini membagikan kondisi rumah keluarga mereka yang terendam banjir dan curahan hati penuh haru atas musibah yang terjadi. 4 Artis Asal Pulau Sumatera yang Ikut jadi Korban Banjir, Rumah Mawa Hingga Teuku Ryan Ikut... Dari aceh.tribunnews.com 86",0,0,negatif,0.9388782,0.028840642,0.03228117
"Keluarga Besar BPKP Banten turut berduka sedalam-dalamnya atas musibah banjir dan longsor yang melanda sejumlah wilayah di Aceh, Sumatera Utara, dan Sumatera Barat. Semoga para korban yang terdampak diberikan kekuatan, perlindungan, dan pemulihan yang cepat. prayforsumatera 115",0,0,negatif,0.9157831,0.031324662,0.0528922
Bahhh gapernah ngebayangin dia naik air asia beneran kepentok jadwal banget dah sedih,1,0,negatif,0.8831217,0.05036194,0.06651629
"Asas keberlanjutan adalah kunci pengelolaan lahan konsesi agar bencana banjir Sumatera tak terulang, terimakasih TPL sdh jadi model industri lestari, bravo Buletin Medan () • Instagram reel Dari instagram.com 15",2,2,positif,0.23801692,0.1734505,0.58853257
"Banjir akibat luapan sungai bedadung menyebabkan ratusan rumah warga serta sejumlah fasilitas umum, ikut terendam. Pada Selasa (16/12/2025), warga di berbagai titik tampak mulai membersihkan sisa lumpur dan material banjir di lingkungan masing-masing. kissfmjember.com Ratusan Rumah di Jember Terdampak Banjir, Warga Sibuk Bersihkan Rumah hingga Masjid Muhammad Noor Harusudin. Banjir akibat luapan sungai bedadung menyebabkan ratusan rumah warga serta sejumlah fasilitas umum, ikut terendam. Pada Selasa (16/12/2025), warga di berbagai titik tampak... 52",1,0,negatif,0.7468984,0.18344739,0.06965419
"Kemaren Presiden ngasih arahan mobilisasi bantuan termasuk relawan ke wilayah bencana. dan Kamis, 04 Desember 2025. Tim RelawanPKS Riau turun langsung ke lokasi terdampak banjir bandang di Nagari Malalak, Kabupaten Agam, Sumatera Barat. 2 3 151",2,2,positif,0.027966173,0.13440326,0.83763057
Membalas 270 jembatan bailey? Berarti Ada 270 jembatan yang rusak Karena banjir bandang di Aceh. Sumut Dan Sumbar. Itu sedikit atau banyak ya? 1 191,0,0,negatif,0.8226964,0.16106169,0.016241938
"Bencana banjir bandang dan tanah longsor yang terjadi akhir November 2025 lalu, menyebabkan banyak alat-alat kesehatan atau Alkes RSUD Langsa terendam air dan lumpur AlatKesehatanRusak RSUDLangsa DampakBanjir Paska Banjir 2025 lalu, Alat Kesehatan di RSUD Langsa Banyak Rusak Terendam Air dan Lumpur -... Dari aceh.tribunnews.com 55",0,0,negatif,0.72861874,0.19684124,0.074540004
Membalas dan 10 lainnya Perhatian Presiden Prabowo begitu besar pd rakyat Aceh Sumut Sumbar Saat ini bencana banjir mengancam semua wilayah namun semua maklum bila Presiden fokus pd Sumatera 1 2 76,0,1,netral,0.32908827,0.4097886,0.2611231
"Data terbaru mencatat banjir dan longsor di Sumatera menelan 883 korban jiwa, 520 hilang, serta ribuan warga luka dan rumah rusak berat. Proses evakuasi dan distribusi bantuan terhambat medan sulit, sementara ribuan warga masih mengungsi. banjirsumatera sumatera wuzzsupdate 90",0,0,negatif,0.9441834,0.016875196,0.038941327
"Personel SAR Satbrimob Polda Sumbar bergerak cepat melakukan evakuasi warga di Jorong Nantigo, Kecamatan Palambalan, Kabupaten Agam, Sumatera Barat. BrimobSumbar SatbrimobPoldaSumbar EvakuasiWarga BencanaSumbar Agam Palambalan SigapBencana Polri Sahabatpropam 31",1,2,positif,0.063419156,0.08703884,0.849542
"Pantau Bantuan Banjir Aceh, Megawati Minta Tim Bergerak Cepat Video Pantau Bantuan Banjir Aceh, Megawati Minta Tim Bergerak Cepat Dari cnbcindonesia.com 394",2,2,positif,0.028446047,0.042375263,0.92917866
Zulhas Pasokan pangan di Aceh-Sumut-Sumbar dikuatkan dua kali lipat Zulhas Pasokan pangan di Aceh-Sumut-Sumbar dikuatkan dua kali lipat Dari elshinta.com 1 453,1,2,positif,0.026829652,0.48059767,0.49257267
ga kebayang perasaan temen² aku yg keluarganya terkena dampak banjir sumatra ((( 26,0,0,negatif,0.8275574,0.092241816,0.08020083
