id,text_with_emoticon,sentimen_old,label_old,label_llm,confidence,reason,need_review,arah,kategori,kategori_manual
7183,"Bupati TRK menyampaikan bahwa data dimaksud akan diteruskan kepada Pemerintah Aceh dan Pemerintah Pusat sebagai dasar langkah penanganan lanjutan dan pemulihan pascabencana. #RakorTanggapDarurat #BupatiNaganRaya #BeritaNaganRaya Pimpin Rakor Tanggap Darurat, Bupati TRK Ungkap Daftar Kerusakan Banjir Bandang di Nagan Raya -... Dari aceh.tribunnews.com 53",negatif,0,netral,90,Melaporkan informasi faktual mengenai rakor tanggap darurat dan pengumpulan data kerusakan.,True,negatif -> netral,Informational,
7265,"PLN-BNPB-TNI Kolaborasi Angkut Genset dnegan Helikopter untuk Listrik RSUD Datu Beru di Takengon, Aceh Tengah #PLNUntukSemua #PLNUntukIndonesia #PrayforAceh 58",netral,1,positif,90,"Melaporkan kolaborasi positif antara PLN, BNPB, dan TNI untuk memulihkan listrik rumah sakit.",True,netral -> positif,Informational,
7314,"Membalas @dks_e12 Alhamdulillah mereka ngk papa, air masuk ke rumah tapi masih bisa ditinggalin. Semoga ngk hujan lagi, jadi bsok udah kering. Karena tadi pas ditelpon, air masih hampir setinggi pinggang org dewasa di teras rumah. #PrayForSumatera 85",netral,1,positif,90,Mengungkapkan rasa syukur karena keluarga selamat dan harapan agar hujan tidak turun lagi.,True,netral -> positif,Sarkasme,
7324,Alhamdulillah adik cafe yg aku kenal pun baru balas message bagitahu dia Selamat kat rumah . Nampak macam tak teruk sangat kondisi air masuk rumah dia 1 253,negatif,0,positif,90,Mengungkapkan rasa syukur dan lega karena seseorang yang dikenal selamat dari banjir.,True,negatif -> positif,Apresiasi,
7335,LAPORAN HARIAN ABI RESPONSIF - TANGGAP BENCANA SUMATERA 7-8 Desember 2025 Donasi Sekarang: BCA 3753300313 (a.n. Yayasan Ahlulbait Indonesia Responsif) CP: Ali Murtadha 081991999914 #ABIResponsif #Indonesia #Aceh #Sumut #Sumbar #Banjir #Ahlulbait #AhlulbaitIndonesia #ABI 78,netral,1,positif,85,Memberikan laporan dan ajakan untuk donasi sebagai bentuk bantuan.,True,netral -> positif,Informational,
7338,"Membalas @toe_giman @tonichan157 dan @sjafriesjams Jika sebagai presiden, sudah saya tetapkan bencana banjir, Aceh, Sumut & Sumbar statusnya sebagai prioritas/bencana nasional agar segera maks penanganannya @prabowo @sjafriesjams 34",netral,1,negatif,85,Menyatakan kritik tersirat terhadap penanganan bencana yang belum maksimal dan menyarankan penetapan status bencana nasional.,True,netral -> negatif,Informational,
7377,"Info Terkinin: Kondisi rumah warga di Kecamatan Ranah Batahan akibat banjir yang semakin parah pada 25 November 2025. berdasarkan informasi yang disampaikan Zikri warga Ranah Batahan ada 4 kampung yang terendam banjir yaitu Jorong Air Napal, Jorong Taming Batahan, Jorong Kampung Tampilkan lebih banyak 1 19 40 1 rb",negatif,0,netral,90,Memberikan informasi faktual tentang kondisi banjir yang semakin parah di beberapa kampung.,True,negatif -> netral,Sarkasme,
7386,"Dari total itu, sebanyak 4.876 kk atau 18.158 jiwa memilih tidak mengungsi, sementara 14 KK atau 53 jiwa lainnya terpaksa harus mengungsi ketempat saudaranya, karena rumah mereka terendam banjir dan tidak bisa ditempati. #Banjir #WargaMengungsi Banjir Kepung 13 Kecamatan di Aceh Timur, 53 Jiwa Terpaksa Mengungsi - Serambinews.com Dari aceh.tribunnews.com 1 1 157",netral,1,negatif,85,Melaporkan jumlah warga yang terdampak dan terpaksa mengungsi akibat banjir.,True,netral -> negatif,Lainnya,
7463,"Apakah ada info open donasi pakaian layak pakai untuk dikirim ke saudara2 kita yang lagi kena musibah banjir, dsb nya ga ya? 120",netral,1,positif,90,"Mencari informasi untuk melakukan donasi, menunjukkan niat baik dan dukungan.",True,netral -> positif,Informational,
7474,"ga terdampak banjir (Alhamdulillah bgt) tp kena efek pemadaman listrik bergilir dan sinyal bener2 terputus. get well really soon, Aceh. I’m just here to earn a living. jangan ngambek lagi ya bumiku 2 188",negatif,0,positif,85,"Mengungkapkan rasa syukur, simpati, dan harapan positif untuk pemulihan Aceh.",True,negatif -> positif,Apresiasi,
7557,"Membalas @humaniesproject dan @irmapikajoon DARI PENGAMATAN LAPANGAN KONDISI ACEH TAMIANG PALING PARAH TERKENA DAMPAK BANJIR LONGSOR. USAHA PENANGGULANGAN YG DILAKUKAN WARGA SETEMPAT, DIBANTU DARI PARA RELAWAN & PEMERINTAH DAERAH TERUS BERLANGSUNG DGN TANTANGAN KONDISI MEDAN YG BERAT. ALHAMDULILLAH SEBAGIAN TERKENDALI. 1 59 7 rb",negatif,0,positif,85,"Meskipun melaporkan kondisi parah, tweet ini menyoroti upaya penanggulangan yang sedang berlangsung dan adanya sebagian kondisi yang terkendali, memberikan nada harapan.",True,negatif -> positif,Sarkasme,
7559,MASYA ALLAH.... Saluuttt! Lihat Ketabahan dan Kesabaran Jiwa Warga Aceh Korban Banjir Bandang Yang Masih Tetap Bisa Melucu dan Tertawa Karena Baju Daster yang Mereka Dapat Sehat-sehat terus dan In syaa Allah semuanya cepat pulih dan normal kembali yaa saudara-saudara di Tampilkan lebih banyak 1 6 36 1 rb,negatif,0,positif,95,"Mengungkapkan kekaguman, pujian, dan doa positif untuk ketabahan serta pemulihan korban banjir.",True,negatif -> positif,Sarkasme,
7562,Bantuan terus mengalir dari Masyarakat Kecamatan Paya Bakong kepada Korban banjir di Aceh Utara. 18,negatif,0,positif,95,Melaporkan fakta positif tentang aliran bantuan yang terus-menerus kepada korban banjir.,True,negatif -> positif,Lainnya,
7564,"Pemerintah terus berupaya mengurangi beban korban bencana alam, termasuk untuk para mahasiswa. Bantuan apa saja yg diberikan pemerintah kepada para mahasiswa dan dosen yg terdampak bencana banjir di Sumatera & berapa lama ? Semula informasi dijabarkan dalam video dibawah ini. 2 9 9 751",negatif,0,netral,85,Memberikan informasi faktual tentang upaya pemerintah dan mengajukan pertanyaan untuk detail lebih lanjut mengenai bantuan.,True,negatif -> netral,Informational,
7570,"Membalas @GEGAR_official Mereka ditawarkan sebuah rumah usang di kawasan yang sering dilanda banjir tetapi sewa mereka masih agak tinggi - RM650 sebulan. Selagi mereka tidak dapat dana untuk baiki rumah baru mereka, mereka juga terus terdedah kepada bencana banjir dan perubahan iklim yang semakin teruk. 1 45",netral,1,negatif,90,Menggambarkan kondisi negatif dan kerentanan korban banjir yang terus-menerus.,True,netral -> negatif,Sarkasme,
7581,"Update Donas Tanggal 8 Desember 2025 Pukul 18.00 WIB Sejumlah Rp. 49.645.000,- PMI Kota Cilegon terus menggalang donasi peduli bencana banjir & longsor di Sumatera. #PeduliSumatera #PMIKotaCilegon #PMISelaluBantu #Cilegon 2 129",netral,1,positif,95,Memberikan informasi faktual tentang penggalangan donasi yang sedang berlangsung untuk korban bencana.,True,netral -> positif,Informational,
7586,"dukung terus langkah pemerintah tangani banjir di Sumatera. Stay strong, semuanya 21",netral,1,positif,95,Mengungkapkan dukungan terhadap langkah pemerintah dan memberikan semangat.,True,netral -> positif,Lainnya,
7599,Membalas @Beritasatu BNPB memastikan seluruh daerah terdampak banjir bandang dan longsor di Aceh serta Sumatera sudah menerima logistik. Kepala BNPB Suharyanto menegaskan distribusi terus dipantau karena sebagian wilayah hanya bisa dijangkau melalui udara. 1 2 190,netral,1,positif,90,Melaporkan informasi faktual tentang distribusi logistik yang telah diterima dan dipantau oleh BNPB.,True,netral -> positif,Informational,
7628,"Hujan deras di Sibolga, Sumut, Minggu (7/12) malam menyebabkan Sungai Aek Doras meluap dan banjir merendam beberapa area, termasuk rumah dinas Wakapolres. Warga diminta menghindari area banjir. Belum ada korban jiwa, dan petugas terus memantau situasi. 42",negatif,0,netral,90,"Memberikan laporan faktual mengenai kejadian banjir, dampaknya, peringatan, dan pemantauan situasi tanpa emosi kuat.",True,negatif -> netral,Lainnya,
7660,Membalas @SHPDCMPABABD dan @YgMenang_KPU_MK - Atmospheric River (Sungai Atmosfer): Menumpahkan air hujan secara terus-menerus di sepanjang punggung pegunungan Bukit Barisan. Kombinasi faktor-faktor tersebut menciptakan kondisi cuaca ekstrem yang memicu banjir bandang dan tanah longsor di wilayah tersebut ¹ ² ³. 1 1 169,negatif,0,netral,95,Memberikan penjelasan faktual dan ilmiah mengenai penyebab cuaca ekstrem yang memicu banjir dan longsor.,True,negatif -> netral,Lainnya,
7670,"Banjir bandang di Sumatra kini masuk babak baru. Negara resmi menggugat enam perusahaan yang diduga ikut merusak hulu sungai. Ini bukan lagi soal cuaca, tapi soal tanggung jawab. #BanjirSumatra #Lingkungan #KeadilanIklim",negatif,0,positif,90,Melaporkan tindakan hukum positif yang diambil pemerintah terhadap perusahaan yang diduga merusak lingkungan penyebab banjir.,True,negatif -> positif,Mixed sentiment,
7719,"Menteri Sosial Saifullah Yusuf alias Gus Ipul mengatakan Kementerian Sosial menyalurkan bantuan tambahan sebesar Rp 450 ribu per orang bagi korban bencana banjir bandang dan longsor di Aceh, Sumatera Utara, dan Sumatera Barat. Bantuan tersebut merupakan bantuan pangan pasca",negatif,0,positif,90,Melaporkan informasi faktual tentang penyaluran bantuan tambahan oleh Kementerian Sosial kepada korban bencana.,True,negatif -> positif,Lainnya,
7745,"Kok gak ada lagi berita musibah Sumatera yaa... gmn nasibnya rumah2 yg terkubur lumpur,kayu2 yg kebawa banjir bandang sampe nutup sungai dll.. sempet liat di reel tadi kalo warga udah bikin kayu2 itu jadi papan utk rumah mereka.. mantaaap skaleeee setuju",netral,1,positif,80,Mengungkapkan kekaguman dan persetujuan terhadap ketangguhan dan kreativitas warga dalam menghadapi dampak banjir.,True,netral -> positif,Lainnya,
7759,"Ketua DPRD Provinsi Sumatera Barat, Drs. H. Muhidi, M.M., menghadiri Rapat Koordinasi Percepatan Rehabilitasi dan Rekonstruksi Pascabencana Hidrometeorologi di Provinsi Sumatera Barat sebagai wujud komitmen bersama dalam mempercepat pemulihan daerah terdampak",netral,1,positif,90,Melaporkan informasi faktual tentang rapat koordinasi dan komitmen untuk mempercepat pemulihan pascabencana.,True,netral -> positif,Lainnya,
7776,AWAS AJA KALO TIKETING NYA KECEPETAN H-2 BULAN AJA INI WARGA INDO MASIH LAGI PADA PUYENG MIKIRIN DUIT GRGRG PEMERINTAH sedih,netral,1,negatif,80,Mengungkapkan kesedihan dan frustrasi atas kesulitan finansial yang disebabkan oleh pemerintah.,True,netral -> negatif,Sarkasme,
7789,"Banjir bandang dan longsor di Aceh, Sumut & Sumbar menunjukkan bahwa pengelolaan Daerah Aliran Sungai (DAS) harus diperkuat lewat reforestasi, rehabilitasi hulu sungai, dan tata ruang yang lebih bijak agar risiko bencana berkurang di masa depan. Solusi jangka panjang bukan hanya",netral,1,positif,95,Mengusulkan solusi jangka panjang yang konstruktif untuk mengurangi risiko bencana banjir di masa depan.,True,netral -> positif,Sarkasme,
7828,"Iklim itu memang fakta ada. Kita tidak bisa memungkiri. Kayu gelondongan juga , kita tidak bisa cegah. Antara iklim yg menyebabkan banjir bandang dan kayu gelondongan itu yg bisa menghancurkan rumah dan membunuh manusia. Beda banjir bandang di jawa dan sumatra itu pada gelondong",negatif,0,netral,90,Menyajikan observasi faktual dan perbandingan mengenai penyebab dan karakteristik banjir bandang.,True,negatif -> netral,Lainnya,
7830,Sekretaris Kabinet Teddy Indra Wijaya menyatakan sebanyak puluhan helikopter telah dikerahkan dalam menangani bencana banjir bandang dan longsor di Sumatra. #MERONA4D,netral,1,positif,95,"Melaporkan informasi faktual tentang pengerahan helikopter untuk penanganan bencana, menunjukkan upaya positif.",True,netral -> positif,Lainnya,
7859,Banjir Bandang Kembali Hantam Padang #السعودية_العظمى,negatif,0,netral,90,Melaporkan informasi faktual tentang kejadian banjir bandang.,True,negatif -> netral,Lainnya,
7868,"Menteri Dalam Negeri (Mendagri) Tito Karnavian mengungkapkan, Sumatera Utara (Sumut) menjadi wilayah yang cepat pulih pasca-bencana banjir bandang dan tanah longsor. Sementara wilayah yang paling berat adalah Aceh Tamiang, sebab di wilayah tersebut layanan pemerintahan belum",positif,2,netral,85,"Memberikan informasi faktual mengenai status pemulihan di dua wilayah berbeda, dengan kondisi yang bervariasi.",True,positif -> netral,Lainnya,
7870,"Kementerian Pekerjaan Umum melalui Direktorat Jenderal Bina Marga memastikan Jembatan Kembar Margayasa di Tanah Datar, Sumatera Barat, dalam kondisi aman pascabencana banjir bandang dan longsor.",netral,1,positif,95,Melaporkan informasi faktual yang positif mengenai kondisi aman infrastruktur pascabencana.,True,netral -> positif,Informational,
7882,Langkah cepat Presiden Prabowo Pulihkan PascaBencana banjir Sumatera diwujudkan lewat Pembangunan Rumah Korban Bencana hunian sementara dibangun agar warga segera meninggalkan tenda pengungsian,negatif,0,positif,95,Menggambarkan langkah cepat pemerintah dalam pemulihan pascabencana.,True,negatif -> positif,Lainnya,
7929,"Ribuan keluarga korban banjir dan longsor di Aceh, Sumatera Utara, dan Sumatera Barat memilih bertahan di luar hunian sementara dengan menerima Dana Tunggu Hunian (DTH) dari pemerintah. Badan Nasional Penanggulangan Bencana (BNPB) mencatat, hingga kini sebanyak 16.264 kepala",negatif,0,netral,90,Memberikan informasi faktual mengenai jumlah korban dan bantuan yang diterima.,True,negatif -> netral,Informational,
7941,Apa bakal kejadian lagi tahun baru banjir?,netral,1,negatif,85,Mengungkapkan kekhawatiran akan kemungkinan terjadinya banjir lagi.,True,netral -> negatif,Lainnya,
8046,"Haru! Detik-detik distribusi bantuan udara untuk warga Sikundo, Aceh Barat yang terisolasi banjir. Akses jalan putus total, bantuan logistik jadi penyambung nyawa. ​Mari luangkan waktu sejenak untuk mendoakan keselamatan mereka. Semoga air segera surut! ​#BanjirAceh #AcehBarat",negatif,0,positif,95,"Mengungkapkan rasa haru, menggambarkan bantuan yang menyelamatkan nyawa, dan mendoakan keselamatan korban.",True,negatif -> positif,Lainnya,
8072,Muhammadiyah Terima Amanah Salurkan Bantuan Kemanusiaan UEA bagi Korban Banjir Gubernur Sumatera Utara Bobby Nasution memastikan bantuan kemanusiaan berupa beras sebanyak 30 ton dari Uni Emirat Arab (UEA) tetap disalurkan kepada para korban banjir. Bantuan tersebut dipastikan,negatif,0,positif,90,Memberikan informasi positif tentang penyaluran bantuan kemanusiaan untuk korban banjir.,True,negatif -> positif,Lainnya,
8094,"Berdasarkan data terkini (Des 2025), bencana utama adalah banjir dan longsor di Sumatera (Aceh, Sumut, Sumbar) dengan korban >1000 jiwa. Belum ada laporan signifikan di Riau, Kalsel, atau Kalbar. Jakarta & Jabar sering banjir musiman, tapi tak ada eskalasi baru. Sumber: BNPB,",negatif,0,netral,90,Menyajikan data faktual mengenai bencana banjir dan longsor serta jumlah korban.,True,negatif -> netral,Informational,
8104,"DPC PDI Perjuangan Tanah Datar bergotong royong menyalurkan bantuan dari DPP PDI Perjuangan untuk korban banjir yang mengungsi di Posko Utama Nagari Sumpur, Batipuh Selatan, Tanah Datar, Sumatera Barat, Minggu (15/12/2025). Kami berharap bantuan yang diberikan bisa sedikit",negatif,0,positif,90,Menggambarkan penyaluran bantuan oleh partai politik dan mengungkapkan harapan positif.,True,negatif -> positif,Informational,
8128,"orang-orang yang tidak tahu berkata demikian. Tetapi Allah akan menghakimi mereka pada Hari Kiamat mengenai apa yang mereka perselisihkan."" (2:113) Orang-orang yang tidak tahu, menurut saya, merujuk pada ""banjir besar"" di zaman sekarang.",negatif,0,netral,75,Menginterpretasikan teks agama dalam konteks banjir besar tanpa sentimen emosional yang kuat.,True,negatif -> netral,Sarkasme,
8132,"±7.000 korban luka Sedikitnya 523,3 ribu orang mengungsi (-1,2 ribu) | Terbanyak di Aceh Utara (166,9 ribu) | Pengurangan terbanyak di Tapanuli Tengah (-1,2 ribu)",negatif,0,netral,90,Menyajikan data faktual mengenai jumlah korban luka dan pengungsi.,True,negatif -> netral,Lainnya,
8134,"Ditengah tengah masyarakat desa Tapanuli Sumatra Utara kesulitan akan MCK, disitulah Polri hadir untuk mengatasi masalah dengan membuatkan MCK #kamipolisibaik #polseksumowono #polressemarang #poldajateng",negatif,0,positif,95,Menggambarkan tindakan positif Polri dalam membantu masyarakat mengatasi kesulitan MCK.,True,negatif -> positif,Kritik,
8147,uang buat beli kembang apinya mending di donasikan buat korban banjir bandang Sumatra doa,negatif,0,positif,95,Menyarankan tindakan positif berupa donasi untuk korban banjir.,True,negatif -> positif,Lainnya,
8184,"Di Jakarta dan bbrp Daerah lain tak ada hutan jika hujan lebat banjir di Pandeglang Banten Banyak SAWIT tak ada BANJIR, Antum perlu belajar lagi PENYEBAB Banjir yg Melanda Aceh dan Padang.",netral,1,negatif,85,Mengkritik pemahaman yang salah tentang penyebab banjir.,True,netral -> negatif,Lainnya,
8189,Gubernur Sumatera Utara Bobby Nasution memastikan bantuan beras sebanyak 30 ton dari Uni Emirat Arab (UEA) tetap akan disalurkan kepada korban banjir di Kota Medan dan tidak dikembalikan ke negara asalnya. “Namun disampaikan Pak Wakil Wali Kota ini (bantuan) dari UEA bukan G2G.,negatif,0,positif,90,Memberikan informasi positif tentang kepastian penyaluran bantuan beras untuk korban banjir.,True,negatif -> positif,Kritik,
8221,"Bencana banjir bandang dan tanah longsor Sumatra Utara, Barat, dan Aceh menarik perhatian luas media asing, seperti Associated Press, New York Times, Reuters, hingga ABC Net. Kantor-kantor berita global soroti parahnya dampak bencana, terutama terkait dugaan kuat adanya peran",negatif,0,netral,85,Memberikan informasi faktual tentang perhatian media asing terhadap parahnya dampak bencana.,True,negatif -> netral,Sarkasme,
8261,"Kemensos Bantu Perkuat Layanan Penanganan Bencana Aceh, Sumut dan Sumbar Jakarta — Kementerian Sosial RI memperkuat penanganan bencana banjir di Provinsi Aceh, Sumatera Utara, dan Sumatera Barat dengan terus mensuport dan bekerjasama dengan BNPB, TNI, Polri, BPBD, Pemda dan tim",netral,1,positif,95,Tweet ini melaporkan upaya bantuan dan dukungan dari Kementerian Sosial untuk penanganan bencana.,True,netral -> positif,Informational,
8263,"Nantikan Diskusi Interaktif Malam Ini: ""Pemerintah wacanakan terapkan sanksi perdata dan pidana terhadap perusahaan perusak lingkungan hidup usai banjir di Utara Sumatera, apa yang harus diperhatikan?"" Narasumber: Pkl 23.00 ::: Pakar Hukum Pidana - Dosen Fakultas Hukum (FH)",negatif,0,netral,90,Tweet ini adalah pengumuman diskusi faktual tentang wacana sanksi tanpa menunjukkan emosi kuat.,True,negatif -> netral,Informational,
8311,"Menurut update BNPB pada 6 Desember 2025, korban tewas banjir dan longsor di Sumatera capai 914 jiwa (Aceh 359, Sumut 329, Sumbar 226), hilang 389 orang.",negatif,0,netral,95,Tweet ini adalah laporan faktual mengenai jumlah korban bencana.,True,negatif -> netral,Informational,
8353,teman² aku minta doanya buat teman aku yang lagi sakit di rumah sakit. sakitnya lumayan parah. kami belum bisa menghubungi keluarga nya karena terdampak banjir sumatra juga. terimakasih dukungan,negatif,0,positif,80,"Tweet ini berisi permintaan doa dan dukungan, meskipun ada konteks kesulitan akibat banjir.",True,negatif -> positif,Sarkasme,
8363,"Mana nih Produsen2 Air Mineral,Indo Mie,Mie Sedappp dan sejenisnya,Minuman Vitamin,GulaKu dan Produsen2 cemilan Ayo....ditunggu partisipasi kalian unt bantu sodara2 kalian yg terkena Bencana Banjir di Aceh Sumut Sumbar",netral,1,positif,90,Tweet ini adalah ajakan untuk berpartisipasi dalam bantuan bagi korban banjir.,True,netral -> positif,Lainnya,
8388,Mensesneg Prasetyo Hadi mengatakan Presiden RI Prabowo Subianto menginstruksikan seluruh jajaran untuk memprioritaskan pemulihan akses jalur darat agar tidak lagi ada yang terisolir di tiga provinsi Sumatera yang terdampak banjir dan longsor. #infohotnews #banjir,netral,1,positif,90,"Tweet ini melaporkan instruksi presiden untuk penanganan dan pemulihan akses, menunjukkan upaya positif.",True,netral -> positif,Informational,
8426,"Lok : Desa Blangcut, Pidie Jaya, Aceh Update kondisi terkini Pemukiman warga masih tergenang banjir serta akses jalan masih terputus #PrayForIndonesia #PrayForAceh #PrayForSumatera sedih darurat sedih peringatan",netral,1,negatif,90,Tweet ini melaporkan kondisi buruk akibat banjir dan mengungkapkan kesedihan.,True,netral -> negatif,Sarkasme,
8476,"Ngeliat banjir di sumatra agak ketar ketir ya, walaupun sumsel masih aman, dan rumahku jauh dari sungai besar sedih",netral,1,negatif,90,Tweet ini mengungkapkan perasaan khawatir dan sedih melihat kondisi banjir.,True,netral -> negatif,Sarkasme,
8495,"Pray for Aceh & Sumatera Hati kami hancur melihat cobaan yang menimpa saudara-saudara kita di Aceh dan Sumatera. Duka mereka adalah duka kita bersama. Kami mengirimkan doa terbaik, harapan, dan kekuatan untuk semua yang terdampak. #PrayForAceh #PrayForSumatera #goodybag 🎗️",negatif,0,positif,95,"Tweet ini berisi doa, harapan, dan dukungan moral untuk korban banjir.",True,negatif -> positif,Lainnya,
8513,"Kantor Wilayah Direktorat Jenderal Imigrasi Kepulauan Riau menyampaikan doa dan empati terdalam atas bencana banjir dan longsor di Aceh, Sumut, dan Sumbar. Semoga keadaan segera membaik dan masyarakat dapat kembali beraktivitas dengan aman.",netral,1,positif,95,Tweet ini berisi doa dan harapan positif untuk pemulihan kondisi pasca bencana.,True,netral -> positif,Lainnya,
8559,"Sebanyak 21 jenazah telah ditemukan di aliran Sungai Batang Anai, Kabupaten Padang Pariaman, Sumatera Barat diduga korban banjir bandang atau galodo di Jembatan Kembar Kota Padang Panjang pada Kamis, 27 November 2025. ""Untuk sementara hingga malam tadi ada 21 jenazah yang telah",negatif,0,netral,95,Tweet ini adalah laporan faktual mengenai penemuan jenazah korban banjir.,True,negatif -> netral,Lainnya,
8562,"Deathbat Indonesia turut berbelasungkawa kepada korban banjir yang terjadi di Sumatera. Semoga teman-teman di Aceh, Sumatera Utara, Sumatera Barat dan sekitarnya selalu dalam lindungan Tuhan Yang Maha Esa. Foto Latar: Syifa Yulinnas, Antara",negatif,0,positif,95,Tweet ini berisi ucapan belasungkawa dan doa positif untuk korban banjir.,True,negatif -> positif,Lainnya,
8567,"Ya, benar. Elon Musk mengumumkan di X bahwa Starlink memberikan layanan internet gratis untuk korban banjir parah di Indonesia, termasuk Sumatra, hingga akhir Desember 2025. Ini kebijakan standar SpaceX untuk tidak mengambil untung dari bencana.",negatif,0,positif,95,Tweet ini melaporkan adanya bantuan layanan internet gratis untuk korban banjir.,True,negatif -> positif,Sarkasme,
8578,Pemerintah Malaysia Sdh Mengirim Bantuan Kemanusiaan Ke Aceh. Sementara Masih Tolol & Dungu Pemerintah Pusat & Daerah Atas Kejadian Banjir Bandang Di Sibolga Sumatra Utara.,positif,2,negatif,95,Tweet ini mengkritik keras pemerintah pusat dan daerah yang dianggap lambat dan tidak kompeten dalam menangani banjir.,True,positif -> negatif,Sarkasme,
8583,"Ya, banjir Sumatra Utara November 2025 menewaskan >170 jiwa. WALHI tuding deforestasi oleh perusahaan seperti PT TPL picu bencana, dengan kayu gelondongan sebagai bukti. Pemerintah sebut siklon tropis penyebab utama, tapi DPR dan WALHI desak investigasi mendalam. Kemenhut janji",netral,1,negatif,90,"Tweet ini melaporkan korban jiwa dan tudingan deforestasi sebagai penyebab banjir, serta desakan investigasi.",True,netral -> negatif,Mixed sentiment,
8593,"and as for bencana banjir... aku baik-baik aja, ortu di Padang juga alhamdulillah daerah nya aman... namun ada beberapa dari keluarga ku daerah mereka kena dampak banjir nya... belum terlalu dapet update juga... semoga mereka aman dan bencana Sumatra cepat selesai... sedih doa",netral,1,positif,85,"Meskipun ada konteks dampak banjir, tweet ini fokus pada harapan dan doa positif untuk keselamatan keluarga dan penyelesaian bencana.",True,netral -> positif,Apresiasi,
8594,"PRAY FOR SUMATRA Bencana banjir bandang telah melanda Sumatera, tepatnya di wilayah Sibolga, Medan, Padang, dan Aceh pada 24–26 November 2025. Hujan deras yang mengguyur selama beberapa hari menyebabkan meluapnya sungai dan merendam pemukiman warga. Dampak yang ditimbulkan 👇 doa",netral,1,positif,90,"Tweet ini berisi seruan doa dan informasi faktual tentang bencana, dengan fokus pada dukungan moral.",True,netral -> positif,Lainnya,
8595,"emg nyatanya Jawasentris, yang aku maksud kan pulaunya bukan sukunya, bulan bulan sblmnya juga terjadi banjir hampir di seluruh sumatra tp beritanya sepi banget, vt vt yg di upload sm orang yang terkena dampak gak naik",netral,1,negatif,90,"Tweet ini mengkritik kurangnya perhatian media terhadap banjir di Sumatera, menunjukkan kekecewaan.",True,netral -> negatif,Sarkasme,
8614,"Presiden Prabowo Subianto memerintahkan penanganan serius bencana banjir dan longsor yang melanda Pulau Sumatra meliputi Aceh, Sumatera Utara dan Sumatera Barat.",netral,1,positif,90,"Tweet ini melaporkan perintah presiden untuk penanganan serius bencana, menunjukkan upaya positif dari pemerintah.",True,netral -> positif,Lainnya,
8638,"Siaga Penuh! Wali Kota Rico Waas Tetapkan Medan Status Tanggap Darurat Banjir Hingga 11 Desember, 19 Kecamatan Terdampak",negatif,0,netral,95,Tweet ini adalah laporan faktual mengenai penetapan status tanggap darurat banjir.,True,negatif -> netral,Informational,
