id,text,text_with_emoticon,sentimen,label,created_at,keyword
6420,"Membalas  @Mdy_Asmara1701 Otak miring Bahlul ngomongin bacot pimpinan daerah masih keadaan berduka dasar sinting Lo Bahlul bencana alam diSumut, Aceh dan Sumbar. 8","Membalas @Mdy_Asmara1701 Otak miring Bahlul ngomongin bacot pimpinan daerah masih keadaan berduka dasar sinting Lo Bahlul bencana alam diSumut, Aceh dan Sumbar. 8",negatif,0,2025-12-08,Sumbar
6538,"Membalas  @Tirtasurya6 Emang Jokowi membenci Sumut, Aceh dan Sumbar? 23","Membalas @Tirtasurya6 Emang Jokowi membenci Sumut, Aceh dan Sumbar? 23",negatif,0,2025-12-08,Sumbar
6864,yg bikin narasi air laut naik lagi musibah kaya gini gaada otak anjjjjjj 16,yg bikin narasi air laut naik lagi musibah kaya gini gaada otak anjjjjjj 16,negatif,0,2025-12-01,air naik
6913,Evakuasi jasad bayi yang hanyut kena banjir  tau ngga bayinya masih dibedongan  1 43,Evakuasi jasad bayi yang hanyut kena banjir tau ngga bayinya masih dibedongan 1 43,negatif,0,2025-12-08,evakuasi banjir
329,"Warga terdampak banjir dapatkan bantuan logistik dan kebutuhan pokok, distribusi berlangsung lancar. Aceh Sumatera Update 14","Warga terdampak banjir dapatkan bantuan logistik dan kebutuhan pokok, distribusi berlangsung lancar. Aceh Sumatera Update 14",positif,2,2026-01-10,banjir Aceh
2509,Hunian Korban Bencana Dikebut! Pemerintah Tancap Gas Bangun Rumah Tetap di Sumatra  Klik!  #banjir #SumateraPrioritasNasional #ACEH #padang #BENCANANASIONAL One.News - Satu Portal Semua Berita Dari one.news 38,Hunian Korban Bencana Dikebut! Pemerintah Tancap Gas Bangun Rumah Tetap di Sumatra Klik! #banjir #SumateraPrioritasNasional #ACEH #padang #BENCANANASIONAL One.News - Satu Portal Semua Berita Dari one.news 38,negatif,0,2025-12-18,banjir Padang
5225," Update banjir & longsor Sumatera setakat 7.00 malam: 940 korban meninggal, 276 hilang. Operasi SAR masih berlanjut di Aceh, Sumut & Sumbar. #BanjirSumatera #PrayForSumatera   Update 7 Desember Korban Bencana Sumatra: 940 Meninggal, 276 Hilang Dari cnnindonesia.com 66","Update banjir & longsor Sumatera setakat 7.00 malam: 940 korban meninggal, 276 hilang. Operasi SAR masih berlanjut di Aceh, Sumut & Sumbar. #BanjirSumatera #PrayForSumatera Update 7 Desember Korban Bencana Sumatra: 940 Meninggal, 276 Hilang Dari cnnindonesia.com 66",negatif,0,2025-12-09,#PrayForSumatera
7056,Membalas  @wkurniawan609 Anda pahami konteksnya  Video bobby itu H+4  setelah banjir bandang melanda sibolga. Dan video Vietnam itu sebagai pembanding lambat nya hadir helikopter sebagai alternatif evakuasi lokasi yang terisolasi 115,Membalas @wkurniawan609 Anda pahami konteksnya Video bobby itu H+4 setelah banjir bandang melanda sibolga. Dan video Vietnam itu sebagai pembanding lambat nya hadir helikopter sebagai alternatif evakuasi lokasi yang terisolasi 115,negatif,0,2025-12-03,evakuasi banjir
7193,"Membalas  @ikhwanuddin Saya tanya ""ngikutin gak soal penanganan banjir di aceh smubar sumut. ?"" Beliau2 menjawab tdk tahu  Dan besoknya nimbrung cerita klo p prab sudah turun kelapangan gercep banget hadir bersama rakyat. Muncul di fyp tiktoknya.  Mantab bukan? 1 18","Membalas @ikhwanuddin Saya tanya ""ngikutin gak soal penanganan banjir di aceh smubar sumut. ?"" Beliau2 menjawab tdk tahu Dan besoknya nimbrung cerita klo p prab sudah turun kelapangan gercep banget hadir bersama rakyat. Muncul di fyp tiktoknya. Mantab bukan? 1 18",positif,2,2025-12-08,penanganan banjir
6798,"Debit Bendung Katulampa naik saat hujan guyur Bogor, Jawa  Barat, sejak Jumat (5/12) siang. Warga di sepanjang aliran Sungai  Ciliwung diminta waspadai banjir  Pelaksana Bendung  Katulampa Andi Sudirman di Kota Bogor, melaporkan Tinggi Muka Air  (TMA) mencapai 90 centimeter Tampilkan lebih banyak 1 2 476","Debit Bendung Katulampa naik saat hujan guyur Bogor, Jawa Barat, sejak Jumat (5/12) siang. Warga di sepanjang aliran Sungai Ciliwung diminta waspadai banjir Pelaksana Bendung Katulampa Andi Sudirman di Kota Bogor, melaporkan Tinggi Muka Air (TMA) mencapai 90 centimeter Tampilkan lebih banyak 1 2 476",negatif,0,2025-12-05,air naik
3967,"Relawan Rumah Zakat berhasil melakukan evakuasi korban banjir di Kebun Sawit Salereh Aia Barat, Kecamatan. Palembayan, Kabupaten Agam, Sumatera Barat.Selasa, 09 Desember 2025, pukul 10.15 WIB   Lumpur sedalam 1 meter, jadi salah satu kendala ketika proses evakuasi dilakukan. Tampilkan lebih banyak 2 4 270","Relawan Rumah Zakat berhasil melakukan evakuasi korban banjir di Kebun Sawit Salereh Aia Barat, Kecamatan. Palembayan, Kabupaten Agam, Sumatera Barat.Selasa, 09 Desember 2025, pukul 10.15 WIB Lumpur sedalam 1 meter, jadi salah satu kendala ketika proses evakuasi dilakukan. Tampilkan lebih banyak 2 4 270",negatif,0,2025-12-10,evakuasi banjir
770,"Kisah Pilu Banjir Aceh Tamiang: Dikira Biasa Ternyata Bencana Besar, Warga Terpaksa Lahiran Darurat di Tengah Kepungan Air Kisah Pilu Banjir Aceh Tamiang: Dikira Biasa Ternyata Bencana Besar, Warga Terpaksa Lahiran Darurat... Dari bangbara.com 27","Kisah Pilu Banjir Aceh Tamiang: Dikira Biasa Ternyata Bencana Besar, Warga Terpaksa Lahiran Darurat di Tengah Kepungan Air Kisah Pilu Banjir Aceh Tamiang: Dikira Biasa Ternyata Bencana Besar, Warga Terpaksa Lahiran Darurat... Dari bangbara.com 27",negatif,0,2026-01-13,banjir besar
3708,BP Taskin menempatkan kemanusiaan sebagai titik awal pemulihan pasca bencana melalui peninjauan lapangan di Aceh bersama Budiman Sudjatmiko #BPTaskinFokusPascaBencana Ancaman Lonjakan Kemiskinan Sumbar Pasca Bencana Jadi Perhatian Khusus BP Taskin - harianhaluan.id Dari harianhaluan.id 47,BP Taskin menempatkan kemanusiaan sebagai titik awal pemulihan pasca bencana melalui peninjauan lapangan di Aceh bersama Budiman Sudjatmiko #BPTaskinFokusPascaBencana Ancaman Lonjakan Kemiskinan Sumbar Pasca Bencana Jadi Perhatian Khusus BP Taskin - harianhaluan.id Dari harianhaluan.id 47,negatif,0,2025-12-27,Sumbar
696,Membalas  @psi_id Kita butuh titik terang kapan banjir bisa dikurangi signifikan 131,Membalas @psi_id Kita butuh titik terang kapan banjir bisa dikurangi signifikan 131,negatif,0,2026-01-13,banjir
3631,Membalas  @MARQUEZ__93   @prabowo   dan 3 lainnya Provokator Aceh .. bukan nya membangun mlh bikin kisruh .. buat yg bela dia berati sama tak ada rasa kemanusiaan nya buat korban banjir Aceh Sumbar & sumut 1 40,Membalas @MARQUEZ__93 @prabowo dan 3 lainnya Provokator Aceh .. bukan nya membangun mlh bikin kisruh .. buat yg bela dia berati sama tak ada rasa kemanusiaan nya buat korban banjir Aceh Sumbar & sumut 1 40,negatif,0,2025-12-28,Sumbar
2284,"Banjir air bisa surut, tapi jangan biarkan ""banjir provokasi"" merusak kerukunan kita.Mari jaga kedamaian dan fokus pulih kembali untuk Aceh tercinta  #Negarahadir #Indonesiabaik #sumaterapulih #bersatunegeriku #SemangatLuarBiasa 24","Banjir air bisa surut, tapi jangan biarkan ""banjir provokasi"" merusak kerukunan kita.Mari jaga kedamaian dan fokus pulih kembali untuk Aceh tercinta #Negarahadir #Indonesiabaik #sumaterapulih #bersatunegeriku #SemangatLuarBiasa 24",negatif,0,2025-12-30,banjir Aceh
2074,Membalas  @txtdrimedia apa yg mau di cek ya bangsat org udh jelas  #PrayForSumatera #PrayForTapanuli #PrayForSibolga #PrayForAceh #SaveTessoNilo #SaveOrangutans #PrayForIndonesia 1 41,Membalas @txtdrimedia apa yg mau di cek ya bangsat org udh jelas #PrayForSumatera #PrayForTapanuli #PrayForSibolga #PrayForAceh #SaveTessoNilo #SaveOrangutans #PrayForIndonesia 1 41,negatif,0,2025-11-29,#PrayForSumatera
383,"Terjadi Lagi, Banjir Bandang Bawa Kayu Gelondongan Terjang Bener Meriah Aceh | BERUT Terjadi Lagi, Banjir Bandang Bawa Kayu Gelondongan Terjang Bener Meriah Aceh | BERUT Dari kompas.tv 1 1 648","Terjadi Lagi, Banjir Bandang Bawa Kayu Gelondongan Terjang Bener Meriah Aceh | BERUT Terjadi Lagi, Banjir Bandang Bawa Kayu Gelondongan Terjang Bener Meriah Aceh | BERUT Dari kompas.tv 1 1 648",netral,1,2026-01-10,banjir Aceh
7525,"Aceh, Tapsel, Sulut, Sumbar, bencana banjir dan longsor dalam satu waktu..  Ya Allah.....  Semoga Jokowi dan luhut tenggelam gak balik lagi 2 194","Aceh, Tapsel, Sulut, Sumbar, bencana banjir dan longsor dalam satu waktu.. Ya Allah..... Semoga Jokowi dan luhut tenggelam gak balik lagi 2 194",negatif,0,2025-11-26,banjir lagi ya
3755,Upaya penanganan darurat bencana banjir dan tanah longsor di Sumatera Utara terus diperkuat seiring mengalirnya bantuan logistik dari berbagai unsur. Beragam pasokan kebutuhan dasar kini telah terkumpul di Posko Terpadu Kontijensi Penanggulangan Bencana Alam dan disimpan Tampilkan lebih banyak 1 53,Upaya penanganan darurat bencana banjir dan tanah longsor di Sumatera Utara terus diperkuat seiring mengalirnya bantuan logistik dari berbagai unsur. Beragam pasokan kebutuhan dasar kini telah terkumpul di Posko Terpadu Kontijensi Penanggulangan Bencana Alam dan disimpan Tampilkan lebih banyak 1 53,positif,2,2025-12-01,Sumsel
4003,"Top banget, TPL hadir langsung menyalurkan bantuan untuk membantu masyarakat yang terdampak banjir dan sangat membutuhkan. PT Toba Pulp Lestari Tbk. (@tobapulplestari) • Instagram photos and videos Dari instagram.com 10","Top banget, TPL hadir langsung menyalurkan bantuan untuk membantu masyarakat yang terdampak banjir dan sangat membutuhkan. PT Toba Pulp Lestari Tbk. (@tobapulplestari) • Instagram photos and videos Dari instagram.com 10",positif,2,2025-12-30,bantuan banjir
4854,"Membalas  @ethadisaputra Membaca tulisan dari pelaku sejarah ini menjadikan kita bertanya tanya dengan kondisi saat ini, ya saat bencana banjir bandang di pulau Sumatra. Respon sebagian pejabat yang tidak mengutamakan kebutuhan korban sebagai prioritas. Gilanya lagi bencana jadi panggung pencitraan. GILA 4 88","Membalas @ethadisaputra Membaca tulisan dari pelaku sejarah ini menjadikan kita bertanya tanya dengan kondisi saat ini, ya saat bencana banjir bandang di pulau Sumatra. Respon sebagian pejabat yang tidak mengutamakan kebutuhan korban sebagai prioritas. Gilanya lagi bencana jadi panggung pencitraan. GILA 4 88",negatif,0,2025-12-07,banjir lagi ya
3633,Membalas  @Opposisi6890  dan  @prabowo Artinya Aceh lbh banyak korban meninggalnya dibandingkan Sumut dan sumbar. 8 1 rb,Membalas @Opposisi6890 dan @prabowo Artinya Aceh lbh banyak korban meninggalnya dibandingkan Sumut dan sumbar. 8 1 rb,negatif,0,2025-12-28,Sumbar
2281,"Banjir yang menghantam Aceh bukanlah ujian bagi masyarakat saja, tetapi juga bagi pemerintah. Dengan sigap, mereka berkoordinasi untuk menyalurkan bantuan dan mendirikan posko darurat demi keselamatan warga #BantuanPemerintah 1 40","Banjir yang menghantam Aceh bukanlah ujian bagi masyarakat saja, tetapi juga bagi pemerintah. Dengan sigap, mereka berkoordinasi untuk menyalurkan bantuan dan mendirikan posko darurat demi keselamatan warga #BantuanPemerintah 1 40",positif,2,2025-12-30,banjir Aceh
5984,"#BHNasional BNPB Indonesia melaporkan 961 kematian, 234 hilang dan kira-kira 5,000 cedera di wilayah Aceh, Sumatera Utara dan Sumatera Barat selain kerosakan ke atas lebih 156,000 rumah setakat Khamis lalu. Hampir 1,000 maut, sejuta hilang tempat tinggal akibat banjir di Sumatera Utara | Berita Harian Dari bharian.com.my 1 1 527","#BHNasional BNPB Indonesia melaporkan 961 kematian, 234 hilang dan kira-kira 5,000 cedera di wilayah Aceh, Sumatera Utara dan Sumatera Barat selain kerosakan ke atas lebih 156,000 rumah setakat Khamis lalu. Hampir 1,000 maut, sejuta hilang tempat tinggal akibat banjir di Sumatera Utara | Berita Harian Dari bharian.com.my 1 1 527",negatif,0,2025-12-08,banjir Sumatera Utara
3584,"polri sumbar terus ada di tengah masyarakat terdampak bencana. mulai dari bakti kesehatan sampai pendampingan warga, semua dilakukan sebagai bentuk Melakukan Upaya Perbaikan agar kondisi cepat membaik. bersama kita bangkitkan kembali sumatera. #WujudkanSumateraPulih 7","polri sumbar terus ada di tengah masyarakat terdampak bencana. mulai dari bakti kesehatan sampai pendampingan warga, semua dilakukan sebagai bentuk Melakukan Upaya Perbaikan agar kondisi cepat membaik. bersama kita bangkitkan kembali sumatera. #WujudkanSumateraPulih 7",positif,2,2025-12-29,Sumbar
369,"Pemulihan listrik pasca banjir emang gak gampang, apalagi di area fasilitas kesehatan. Tapi PLN berhasil nyiapin langkah-langkah supaya 34 fasilitas kesehatan di Aceh bisa kembali beroperasi. Kerja keras yang patut dihargai 31","Pemulihan listrik pasca banjir emang gak gampang, apalagi di area fasilitas kesehatan. Tapi PLN berhasil nyiapin langkah-langkah supaya 34 fasilitas kesehatan di Aceh bisa kembali beroperasi. Kerja keras yang patut dihargai 31",positif,2,2026-01-10,banjir Aceh
4741,"Gotong royong seluruh pihak dalam pemulihan bencana sumatra membentuk kekuatan, sebuah mercusuar ketangguhan Nusantara  #Bencana #Banjir #tanggapbencana #BanjirSumatera #NationalDisaster 5 4 32","Gotong royong seluruh pihak dalam pemulihan bencana sumatra membentuk kekuatan, sebuah mercusuar ketangguhan Nusantara #Bencana #Banjir #tanggapbencana #BanjirSumatera #NationalDisaster 5 4 32",positif,2,2025-12-26,#banjir
2028,"Membalas  @jyh_xc i don't fucking care masalah pemilu kemarin, 01, 02, 03 TERSERAH tp bisa ga sih otaknya di pake dulu? atleast buat kepedulian dan kemanusiaan aja deh sesama manusia, ga bisa ya? atau gimana?  #PrayForSumatera 39","Membalas @jyh_xc i don't fucking care masalah pemilu kemarin, 01, 02, 03 TERSERAH tp bisa ga sih otaknya di pake dulu? atleast buat kepedulian dan kemanusiaan aja deh sesama manusia, ga bisa ya? atau gimana? #PrayForSumatera 39",negatif,0,2025-11-29,#PrayForSumatera
3585,"PDIP Kirim Tim Medis dan Dokter Diaspora ke Aceh, Sumut, dan Sumbar, Ribka: Instruksi Bu Megawati gesuri.id PDIP Kirim Tim Medis dan Dokter Diaspora ke Aceh, Sumut, dan Sumbar, Ribka: Instruksi Bu Megawati Dilepas dengan Indonesia Raya Tim Kemanusiaan PDI Perjuangan Meluncur ke Titik Bencana Sumatera 41","PDIP Kirim Tim Medis dan Dokter Diaspora ke Aceh, Sumut, dan Sumbar, Ribka: Instruksi Bu Megawati gesuri.id PDIP Kirim Tim Medis dan Dokter Diaspora ke Aceh, Sumut, dan Sumbar, Ribka: Instruksi Bu Megawati Dilepas dengan Indonesia Raya Tim Kemanusiaan PDI Perjuangan Meluncur ke Titik Bencana Sumatera 41",positif,2,2025-12-29,Sumbar
5215,"Kepada yang amat terhormat Presiden RI  bpk.  @prabowo  , apakah sekiranya etis bapak seorang kepala negara yang sedang terjadi bencana hebat di negaranya justru meninggalkan negaranya untuk kunker ke Pakistan? #SumateraPrioritasNasional  #PrayForSumatera 1 1 78","Kepada yang amat terhormat Presiden RI bpk. @prabowo , apakah sekiranya etis bapak seorang kepala negara yang sedang terjadi bencana hebat di negaranya justru meninggalkan negaranya untuk kunker ke Pakistan? #SumateraPrioritasNasional #PrayForSumatera 1 1 78",negatif,0,2025-12-09,#PrayForSumatera
285,"Kejagung gercep turunin Satgas PKH buat selidiki kerusakan hutan pemicu banjir di Sumatra. Sinergi TNI, Polri & Kejaksaan ini bukti Pemerintah Sigap untuk Aceh Sumatra. Jangan sampe ada yang main-main sama kelestarian hutan kita lagi!  #AcehSumatraPulih 42","Kejagung gercep turunin Satgas PKH buat selidiki kerusakan hutan pemicu banjir di Sumatra. Sinergi TNI, Polri & Kejaksaan ini bukti Pemerintah Sigap untuk Aceh Sumatra. Jangan sampe ada yang main-main sama kelestarian hutan kita lagi! #AcehSumatraPulih 42",positif,2,2026-01-10,banjir Aceh
7373,"Membalas  @folkshittmedia Masa yang begini ga dikategorikan bencana nasional 3 provinsi loh... FYI ini dikampung yang namanya Salareh Aia di Kec. Palembayan Kab. Agam banyak korban dan rumah sudah hancur tenggelam tak bersisa, rumah temanku juga terendam. 3 1 rb","Membalas @folkshittmedia Masa yang begini ga dikategorikan bencana nasional 3 provinsi loh... FYI ini dikampung yang namanya Salareh Aia di Kec. Palembayan Kab. Agam banyak korban dan rumah sudah hancur tenggelam tak bersisa, rumah temanku juga terendam. 3 1 rb",negatif,0,2025-11-30,rumah terendam
2374,Akun parodi Presiden Prabowo tinjau ke wilayah terdampak banjir di Sumatera Barat   Aceh & Sumatera Selasa Pagi di bulan Desember 2 34,Akun parodi Presiden Prabowo tinjau ke wilayah terdampak banjir di Sumatera Barat Aceh & Sumatera Selasa Pagi di bulan Desember 2 34,netral,1,2025-12-02,banjir Aceh
7009,"Kisah pilu evakuasi mandiri dari Aceh Tamiang ke Medan. Kok ya masih ada yg manfaatin kesempatan  berbuat kejahatan. #BencanaSumatera #PrayForSumatera #AllEyesOnSumatera  #Acehtamiang harianterbit.com Kisah Pilu dan Mencekam, 6 Hari Terisolasi, 15 Korban Banjir Bandang Aceh Tamiang Terpaksa Evakuasi... Kisah pilu dan mencekam 15 korban banjir bandang Aceh Tamiang yang terisolasi dan terpaksa evakuasi mandiri ke Medan. 102","Kisah pilu evakuasi mandiri dari Aceh Tamiang ke Medan. Kok ya masih ada yg manfaatin kesempatan berbuat kejahatan. #BencanaSumatera #PrayForSumatera #AllEyesOnSumatera #Acehtamiang harianterbit.com Kisah Pilu dan Mencekam, 6 Hari Terisolasi, 15 Korban Banjir Bandang Aceh Tamiang Terpaksa Evakuasi... Kisah pilu dan mencekam 15 korban banjir bandang Aceh Tamiang yang terisolasi dan terpaksa evakuasi mandiri ke Medan. 102",negatif,0,2025-12-04,evakuasi banjir
3326,"Polsek Parongil bersama dengan dengan Porkopinca, Tokoh Agama, Tokoh Pemuda dan Tokoh Organisasi Melaksanakan Acara Doa Bersama Lintas Agama Untuk Korban Bencana Alam Aceh, Sumatera Utara Dan Sumatera Barat di Polsek Parongil instagram.com Polsek Parongil Presisi (@polsekparongilpresisi) • Instagram photos and videos 22","Polsek Parongil bersama dengan dengan Porkopinca, Tokoh Agama, Tokoh Pemuda dan Tokoh Organisasi Melaksanakan Acara Doa Bersama Lintas Agama Untuk Korban Bencana Alam Aceh, Sumatera Utara Dan Sumatera Barat di Polsek Parongil instagram.com Polsek Parongil Presisi (@polsekparongilpresisi) • Instagram photos and videos 22",negatif,0,2025-12-30,Sumatera Barat
2851,"Kondisi Tapanuli Selatan usai diterjang banjir bandang  Wilayah Tapanuli Selatan, Sumatera Utara, menjadi sorotan setelah banjir bandang melanda kawasan tersebut pada Selasa (25/11). Rekaman video yang beredar menunjukkan kondisi pemukiman warga yang porak-poranda, dengan Tampilkan lebih banyak 2 125","Kondisi Tapanuli Selatan usai diterjang banjir bandang Wilayah Tapanuli Selatan, Sumatera Utara, menjadi sorotan setelah banjir bandang melanda kawasan tersebut pada Selasa (25/11). Rekaman video yang beredar menunjukkan kondisi pemukiman warga yang porak-poranda, dengan Tampilkan lebih banyak 2 125",negatif,0,2025-11-30,banjir Sumatera Selatan
5431,Membalas  @indepenSumatera Kami MATI Kelaparan #PrayforSUMATERA Kami MATI Kelaparan #PrayforSUMATERA Dari linkedin.com 2 6 2 rb,Membalas @indepenSumatera Kami MATI Kelaparan #PrayforSUMATERA Kami MATI Kelaparan #PrayforSUMATERA Dari linkedin.com 2 6 2 rb,negatif,0,2025-12-07,#PrayForSumatera
5752,"Setelah melihat langsung kondisi warga terdampak banjir di Aceh, Presiden Prabowo menegaskan arahan: keselamatan rakyat jadi prioritas, bantuan harus tiba tanpa hambatan. 1 9","Setelah melihat langsung kondisi warga terdampak banjir di Aceh, Presiden Prabowo menegaskan arahan: keselamatan rakyat jadi prioritas, bantuan harus tiba tanpa hambatan. 1 9",positif,2,2025-12-09,banjir Aceh
7576,"Akses Aceh Mulai Pulih, PU Intensif Pasang Jembatan Bailey  Kementerian Pekerjaan Umum (PU) terus mempercepat penanganan darurat infrastruktur yang terdampak banjir dan longsor di Provinsi Aceh.  Upaya difokuskan pada pemulihan konektivitas jalan dan jembatan nasional yang masih Tampilkan lebih banyak 1 2 285","Akses Aceh Mulai Pulih, PU Intensif Pasang Jembatan Bailey Kementerian Pekerjaan Umum (PU) terus mempercepat penanganan darurat infrastruktur yang terdampak banjir dan longsor di Provinsi Aceh. Upaya difokuskan pada pemulihan konektivitas jalan dan jembatan nasional yang masih Tampilkan lebih banyak 1 2 285",positif,2,2025-12-08,banjir terus
