id,text_with_emoticon,sentimen_old,label_llm,confidence,reason,review_label
1471,"Membalas @albert_morafia @BukeLeadee dan @WeatherMonitors Amiiin Page. kasihan orang, pasien, sawah kebun rumah ternak warga yg terendam. Semua terhalang. Pula bukan kayak di Jawa yg BNPB n BPBD sibuk dan turun. Jangan² malah dianggap rutinitas biasa. Tapi semoga ngga lah dan semoga surut gaceh² 1 1 2 30",positif,positif,66,(dry-run) label simulasi untuk id 1471,
1478,"Badan Nasional Penanggulangan Bencana (BNPB) mencatat adanya penambahan korban jiwa akibat bencana dalam dua hari terakhir. Kepala Pusat Data, Informasi, dan Komunikasi Kebencanaan BNPB, Abdul Muhari, menyebutkan penambahan korban meninggal berasal dari Aceh Utara sebanyak 1 Tampilkan lebih banyak 356",negatif,positif,91,(dry-run) label simulasi untuk id 1478,
1482,"Badan Nasional Penanggulangan Bencana (BNPB) kembali memperbarui data korban bencana alam yang melanda sejumlah wilayah di Sumatera #BNPB #bencanaalam #sumatera Update Korban Bencana Sumatera: 1.182 Meninggal-145 Hilang, Ratusan Ribu Masih Mengungsi Dari mistar.id 24",negatif,negatif,58,(dry-run) label simulasi untuk id 1482,
1497,"Sejak 30 November 2025 hingga 6 Januari 2026, pemerintah telah mendistribusikan 1.788 ton bantuan logistik untuk korban banjir dan longsor di Aceh. Upaya ini dilakukan agar kebutuhan dasar warga terdampak tetap terpenuhi 1 44",negatif,negatif,65,(dry-run) label simulasi untuk id 1497,
1499,Respons cepat pemerintah dengan mendistribusikan 1.780 ton bantuan logistik untuk korban banjir dan longsor di Aceh. 19,negatif,negatif,78,(dry-run) label simulasi untuk id 1499,
1510,"Membalas @Aceh @pln_123 dan 3 lainnya Kasihan banget. Moga saudara2ku di Aceh tabah hadapi semua keadaan ini. Maklum pemerintah kita Superman, ga butuh bantuan negara lain. Seandainya terbuka menerima bantuan dan jadikan bencana Sumatera dan Aceh bencana nasional, mgkin sikon di daerah terdampak banjir jauh LBH baik 2 372",positif,netral,77,(dry-run) label simulasi untuk id 1510,
1516,"Aktor Nicholas Saputra menyalurkan bantuan kepada anak-anak korban bencana longsor dan banjir di Aceh. Ia datang langsung ke salah satu sekolah di Desa Kelitu, Kecamatan Bintang, Aceh Tengah. Dalam unggahan video di Instagram @leuser .coffee, Nicholas Saputra tampak mengenakan Tampilkan lebih banyak 1 4 563",negatif,negatif,57,(dry-run) label simulasi untuk id 1516,
1538,"Membalas @Iunatico_feliz Buat donasi banjir kak, kebetulan pagi tadi baru bagi2 bantuan sembako di sana, yang udah 1 bulanan terendam,, yang dibutuhkan saat ini adalah ibat2an, pembalut, popok.. Sekalian juga perbaikan motor aku yang sering kena banjir karena kerja kurir. Hee 433",negatif,negatif,57,(dry-run) label simulasi untuk id 1538,
1547,"Tim SAR Resimen II Pasukan Pelopor BKO Polda Sumatera Barat terus bergerak membantu masyarakat terdampak bencana banjir di wil Sumatera Barat. Pada Jumat, (9/1), tim melaksanakan kegiatan pencarian korban sekaligus penyaluran bantuan kemanusiaan di Kecamatan Palembayan, Kab Agam. 108",negatif,negatif,67,(dry-run) label simulasi untuk id 1547,
1573,"Membalas @nzn44_ dan @ARSIPAJA Gk merasakah banjir tiap tahun, saat ini makin parah!!!... Karena kerusakan alam akibat tambang dan pembabatan hutan... Jg dg kebun sawit!!! 1 1 1 rb",negatif,negatif,69,(dry-run) label simulasi untuk id 1573,
1578,banjir pluit bahkan dr jembatan 3 arah empo aj udah parah 1 431,negatif,positif,55,(dry-run) label simulasi untuk id 1578,
1579,"Banjir hari ini lumayan parah, tambah tadi pagi udh hujan + angin nya dingin 246",negatif,negatif,70,(dry-run) label simulasi untuk id 1579,
1590,445 Hektare Kebun Kopi di Bener Meriah Rusak Parah Akibat Banjir Bandang Banjir Bandang Bener Meriah Hantam Sentra Kopi Gayo Dari punca.co 24,negatif,negatif,63,(dry-run) label simulasi untuk id 1590,
1602,"Bencana Sumut 2025 jadi pengingat agar TPL konsisten mengelola 46 ribu hektar lahan eukaliptusnya, industri lestari seperti TPL harus didukung, pokoknya terus semangat! Pelajaran dari Banjir Sumatera: Penguatan Lanskap dan Tata Kelola Berbasis Ilmiah Mendesak Dilaku... Dari jawapos.com 39",netral,positif,91,(dry-run) label simulasi untuk id 1602,
1609,"Banjir dan longsor Sumut jadi pengingat pentingnya pengelolaan hutan yang berkelanjutan. Dalam konteks itu, TPL bisa jadi contoh praktik industri lestari yang perlu terus didukung dan diawasi secara adil. 1:54 24",netral,positif,92,(dry-run) label simulasi untuk id 1609,
1610,"Ribut soal TPL tapi lupa lihat datanya. Prinsip tebang pilih dan tanam kembali sudah jadi SOP. Sebagai industri lestari, TPL justru bawa manfaat lingkungan & ekonomi. Bencana Banjir Sumut harus jadi evaluasi bersama, bukan kambing hitam. 29",positif,positif,77,(dry-run) label simulasi untuk id 1610,
1630,"Membalas @Dyananjani89 Semoga kakak merasakan apa yg dirasakan korban banjir aceh,Sumut,Sumbar. Biar tau, jgn kan setelah berita mereda,setelah 1 thnpun rasa sedih,kehilangan masih sangat kerasa. 1 5 385",negatif,negatif,66,(dry-run) label simulasi untuk id 1630,
1634,"Bantu Korban Banjir dan Longsor, TIDAR Sumut dan Tapteng Turun Langsung ke Lokasi Bantu Korban Banjir dan Longsor, TIDAR Sumut dan Tapteng Turun Langsung ke Lokasi Dari fajar.co.id 11",netral,netral,72,(dry-run) label simulasi untuk id 1634,
1637,"UPDATE DONASI Banjir Aceh, Sumut & Sumbar 7 Januari 2026 | 07.30 WIB Bank bjb 0000017091945 a.n PMI Kabupaten Tangerang Konfirmasi: 0857 1130 9137 Dari Tangerang untuk Pulau Sumatera. Setiap bantuan adalah harapan. 2 249",positif,positif,75,(dry-run) label simulasi untuk id 1637,
1641,Membalas @Franken_blues dan @gibran_tweet bagusnya sama kami juga pendamping desa Sumut yg di PHK sepihak setelah kami kena banjir sumut ada sebanyak 1.150 orang di PHK @bpsdmkemendesa akhir 2025 dengan sk no 733 1 1 26,negatif,negatif,63,(dry-run) label simulasi untuk id 1641,
1646,"[UPDATE ] Banjir Sumatra: 543 Korban Jiwa di Aceh, 371 di Sumut [UPDATE ] Banjir Sumatra: 543 Korban Jiwa di Aceh, 371 di Sumut Dari sumut.idntimes.com 37",negatif,negatif,60,(dry-run) label simulasi untuk id 1646,
1654,"Membalas @msaid_didu Bang Said sudah mengunjungi saudara-saudara kita di Aceh, Sumut & Sumbar yang menjadi Korban Bencana Banjir & Longsor? 20",negatif,positif,77,(dry-run) label simulasi untuk id 1654,
1667,Sebanyak 100 keluarga korban banjir bandang di Gampong Geunteng diusulkan masuk huntara Pidie Jaya karena rumah rusak berat dan tertimbun lumpur. #gta777aceh #portalberitaacehterkini 100 Keluarga Korban Banjir Masuk Huntara Pidie Jaya Dari gta777aceh.com 33,negatif,negatif,77,(dry-run) label simulasi untuk id 1667,
1669,Banjir Rendam Jalan Perumahan Elite Sunter Banjir Rendam Jalan Perumahan Elite Sunter Dari detik.com 205,netral,netral,76,(dry-run) label simulasi untuk id 1669,
1682,"Banjir tadi siang, skrg udh masuk ke rumah air nya 1 16",negatif,negatif,67,(dry-run) label simulasi untuk id 1682,
1696,Beneran dah masuk rumah cuiii banjir skrg 68,negatif,negatif,62,(dry-run) label simulasi untuk id 1696,
1720,"Membalas @TaliUdeng dan @AntoniusCDN Lagi-lagi memuji diri sendiri, kasih nilai sendiri. Coba tanyain korban banjir bandang Sumatera, korban tanahnya yg dirampas di PIK-2, Rempang, Galang, Morowali dll, bahagia gak? Apa kalian tanya di gorong-gorong ya? 325",negatif,negatif,61,(dry-run) label simulasi untuk id 1720,
1726,Banjir rob makin sering datang dan dampaknya kian terasa. Jumlah kasus pun terus meningkat bahkan puluhan ribu rumah terendam menjadi korban tiap tahunnya. Yuk simak data pada infografis ini biar tahu separah apa banjir rob yang terjadi di pesisir pantai Indonesia! 1 97,negatif,negatif,66,(dry-run) label simulasi untuk id 1726,
1743,Diguyur hujan terus-menerus. Seiringan udara dingin yang menyerbu kalbu. Banjir mulai tak terkendali. Lekas membaik alam negeriku 61,negatif,negatif,75,(dry-run) label simulasi untuk id 1743,
1797,"Pesan Natal Prabowo membawa makna persatuan Presiden Perkuat Solidaritas dengan seruan nyata membantu korban banjir bandang dan longsor di berbagai wilayah Sumatera Pesan Natal 2025, Presiden Prabowo Ajak Gotong Royong untuk Sumatra Dari kabar24.bisnis.com 10",negatif,negatif,65,(dry-run) label simulasi untuk id 1797,
1809,"Kejaksaan Agung menyatakan banjir Sumatra disebabkan alih fungsi lahan masif di hulu, bukan semata fenomena alam. Bukan Alam, Jaksa Agung Sebut Bencana Sumatra Akibat Alih Fungsi Hutan Dari suara.com 1 176",netral,positif,61,(dry-run) label simulasi untuk id 1809,
1813,Membalas @poconxg Banjir bandang sumatra 2025 10,netral,positif,71,(dry-run) label simulasi untuk id 1813,
1823,Tim Tanggap Darurat Bencana UM beraksi di Kabupaten Agam. Bantuan kesehatan dan edukasi diberikan kepada masyarakat. #jatim1news #UM #Malang #Jatim #Agam #banjir #Sumatra #nasional JATIM SATU NEWS: Tim Tanggap Darurat Bencana UM Beraksi di Kabupaten Agam: Bantuan Kesehatan dan... Dari jatimsatunews.com 36,negatif,negatif,72,(dry-run) label simulasi untuk id 1823,
1832,"Pengungsi Banjir Bandang di Sumatra Menurun rakyatterkini.com rakyatterkini.com - info berita, olahraga, politik: Pengungsi Banjir Bandang di Sumatra Menurun Anak-anak korban banjir dan longsor di Sumatra lokasi pengungsian Akademi Maritim Sapta Samudra, Kecamatan Koto Tengah, Kota Padang. Jakarta... 13",negatif,negatif,67,(dry-run) label simulasi untuk id 1832,
1836,"CHRISTMAS CHARITY CERIATHON 2025 #JakaCeria #VtuberID #Vtuber #Charity #Ceriathon CERIATHON 2025 KEMBALI LAGI!!! Untuk tahun ini kita akan menyalurkan bantuan ke saudara-saudara kita yang terkena dampak bencana banjir di sumatra, info lebih lanjut di reply~ 1 5 11 1 rb",positif,netral,82,(dry-run) label simulasi untuk id 1836,
1849,"Membalas @kafirliberal ..membuka akses bantuan internasional."" Aksi ini muncul setelah banjir bandang dan longsor besar akibat Siklon Senyar akhir November 2025 menewaskan lebih dari 1.000 orang & mengungsikan jutaan warga di Aceh dan wilayah Sumatra. Krisis pangan, air bersih,listrik,serta ancaman.. 17",negatif,netral,64,(dry-run) label simulasi untuk id 1849,
1887,"Personel Polres Mojokerto memberikan donasi yang akan digunakan membantu korban Bencana Alam Banjir dan Tanah Longsor di pulau Sumatra pada Selasa, 16 Desember 2025. @divisihumaspolri #PolriUntukMasyarakat #PolriPresisi #HumasPolri #HumasPoldaJatim #PoldaJatim #PolriPeduli 2 3 114",negatif,negatif,79,(dry-run) label simulasi untuk id 1887,
1906,"""Kemensos berdagang timpanan filantropi salurkan aid logistik korban bangkai dan landslip Kemensos Gandeng Filantropi Salurkan Bantuan Logistik Korban Banjir Sumatra Dari thecuy.com 33",negatif,negatif,58,(dry-run) label simulasi untuk id 1906,
1910,"Presiden Prabowo Subianto melanjutkan agenda peninjauan penanganan bencana banjir ke Kabupaten Langkat, Sumatra Utara, pada Sabtu (13/12/2025). Kunjungan ini dilakukan sehari setelah Kepala Negara menyambangi wilayah terdampak banjir di Provinsi Aceh. Presiden Prabowo yang Tampilkan lebih banyak 1 4 986",positif,positif,74,(dry-run) label simulasi untuk id 1910,
1918,Prabowo Tanpa Lelah menegaskan pemulihan infrastruktur dan kebutuhan dasar adalah langkah prioritas Pemulihan Pasca Bencana bagi masyarakat yang ingin segera bangkit Prabowo Setujui Bantuan Rp60 Juta per Rumah untuk Korban Banjir Bandang di Aceh & Sumatra ·... Dari ifakta.co 27,negatif,negatif,68,(dry-run) label simulasi untuk id 1918,
1981,gakuat sesegukan baca berita #PrayForSumatera 68,positif,positif,67,(dry-run) label simulasi untuk id 1981,
1990,Akun parodi :: Ini foto kenyataan bukan rekayasa AI. #PrayForSumatera #PrayForTapanuli #PrayForAceh #PrayForSibolga #PrayForPrabowo Kerna ulah Oligarki rakyat banyak yg mati. *kapan revolusi.? [aku bertanya dengan hati-hati] •• 1 11 20 511,negatif,negatif,68,(dry-run) label simulasi untuk id 1990,
2003,"Membalas @starfess Stay safe teman teman, semoga lekas pulih untuk yang terdampak #AllEyesOnSumatera #PrayForSumatera #PrayForTapanuli #PrayForSibolga #PrayForAceh 41",positif,netral,63,(dry-run) label simulasi untuk id 2003,
2011,Membalas @MOQEELFORTRESS SEGERA TETAPKAN JADI BENCANA NASIONAL #AllEyesOnSumatera #PrayForSumatera 1 1 72,positif,positif,55,(dry-run) label simulasi untuk id 2011,
2015,Akun parodi Sudah hancur luluh lantah begitu masih juga momonitor. Apa Menunggu IKRAR (Sumatera Merdeka) dulu baru kalian orang pusat peduli. Sadis kalian! #PrayForSumatera 3 6 13 406,negatif,negatif,57,(dry-run) label simulasi untuk id 2015,
2017,"Turut berdukacita, Al Fatihah *Bhineka tunggal ika #PrayForSumatera #PrayForAceh #PrayForIndonesia 29",negatif,negatif,76,(dry-run) label simulasi untuk id 2017,
2026,Akun komentar Update lokasi jembatan gunung nago dan lambung bukit #PrayForSumatera #PrayForSumatra #PrayForAceh 1 4 94,netral,positif,94,(dry-run) label simulasi untuk id 2026,
2078,Mereka lapar Pak Ibu pejabat pengurus negeri... kalian dimana? #PrayForSumatera 85,negatif,negatif,66,(dry-run) label simulasi untuk id 2078,
2082,Membalas @dyahNeZza Bgtulah...hanya celotehan aja. #PrayForSumatera 1 19,negatif,netral,94,(dry-run) label simulasi untuk id 2082,
2083,Fii amanillah #PrayForSumatera 49,positif,netral,61,(dry-run) label simulasi untuk id 2083,
2098,Kementerian Kehutanan mengklaim kayu-kayu tersebut adalah pepohonan tua yang tumbang saat diterjang derasnya banjir. Dari menteri kek si @RajaJuliAntoni Sampee anak buahnya PAOK semua..bangsat*ttt #PrayForSumatera 38,negatif,positif,66,(dry-run) label simulasi untuk id 2098,
2112,Kumpulan Video Banjir di Sumatera Barat #PrayForSumatera 1. SMAN 1 banuhampu 3 1 104,netral,netral,60,(dry-run) label simulasi untuk id 2112,
2119,"Bawaslu Kabupaten Sleman menyampaikan empati dan duka yang mendalam atas terjadinya musibah banjir dan tanah longsor di wilayah Aceh, Sumatera Utara, dan Sumatera Barat. Semoga masyarakat yang terdampak diberikan kekuatan dan keselamatan. . #prayforsumatera 81",negatif,negatif,65,(dry-run) label simulasi untuk id 2119,
2128,bantuan ke sibolga sesedikit itukah??? atau masih blm ada??? di sibolga udh terjadi penjarahan dimana² #PrayForSibolga #PrayForSumatera 1 2 101,negatif,negatif,76,(dry-run) label simulasi untuk id 2128,
2140,"Membalas @indibiz_sumatra Tantangan infrastruktur yang terdampak bencana mempengaruhi kualitas layanan, namun progress perbaikan terus berjalan. #IndibizSumatera #BanjirSumatera #PrayForSumatera 1 1 75",netral,netral,61,(dry-run) label simulasi untuk id 2140,
2160,"Kalian punya mata punya telinga kenapa ga dipake sih? Rakyat kalian itu lg menderita hehh tp bisa""nya kalian msh yapping soal pencapaian negara yg se bullshit itu kenyataannya #AllEyesOnSumatera #PrayForSumatera #PrayForTapanuli #PrayForSibolga #PrayForAceh 65",negatif,negatif,64,(dry-run) label simulasi untuk id 2160,
2162,"Harga diri kita di injak-injak, seakan tidak dianggap ada, pilihan kita hanya dua Diam atau melawan. #PrayForSumatera #SumateraMelawa 17 120 274 4 rb",negatif,negatif,66,(dry-run) label simulasi untuk id 2162,
2163,Bencana Banjir dan Longsor disumatera ini sudah termasuk Bencana dalam skala Besar dan Luas. Harapan yang tinggi adanya Bantuan yang cepat tepat dan tanggap dari dinas terkait dan pemerintahan. Cc Bapak Presiden @prabowo #PrayForSumatera Dari èxceĺ 58,positif,positif,57,(dry-run) label simulasi untuk id 2163,
2175,Akun parodi Gerak cepat! Presiden Prabowo instruksikan penanganan banjir Sumatera dan pemulihan infrastruktur secara menyeluruh ROTY Ya Allah #PrayForSumatera #ExploreGalaxyWay #AbracadabraOnViu 2 56,positif,positif,78,(dry-run) label simulasi untuk id 2175,
2201,Semoga segera pulih Pulau Sumatera-ku tercinta #PrayForSumatera #PrayForSumateraBarat #PrayForAceh #PrayForSumateraUtara 49,positif,negatif,77,(dry-run) label simulasi untuk id 2201,
2274,"Akun parodi Karena mbak Sherly terus bersuara soal banjir Sumatera–Aceh, yang datang bukan bantahan, tapi teror dari para bajingan tolol, mobil dicoret, rumah dilempar telur busuk. . . . . Sepanjang 2025 Atep Anjing dtsen LHKPN Jelang Libur Tahun Baru 2026 #PresidenOmon2Turunlah 7 10 11 1 rb",negatif,negatif,59,(dry-run) label simulasi untuk id 2274,
2277,"Prabowo dan Jokowi zionis-zionis Indonesia. Mereka membiarkan korban bencana banjir bandang dan tanah longsor kelaparan. Dapur umum tak lagi beroperasi, warga Pidie Jaya Aceh, kesulitan makanan #PresidenOmon2Turunlah #PresidenOmon2Turunlah 1 147",negatif,negatif,55,(dry-run) label simulasi untuk id 2277,
2281,"Banjir yang menghantam Aceh bukanlah ujian bagi masyarakat saja, tetapi juga bagi pemerintah. Dengan sigap, mereka berkoordinasi untuk menyalurkan bantuan dan mendirikan posko darurat demi keselamatan warga #BantuanPemerintah 1 40",positif,positif,77,(dry-run) label simulasi untuk id 2281,
2284,"Banjir air bisa surut, tapi jangan biarkan ""banjir provokasi"" merusak kerukunan kita.Mari jaga kedamaian dan fokus pulih kembali untuk Aceh tercinta #Negarahadir #Indonesiabaik #sumaterapulih #bersatunegeriku #SemangatLuarBiasa 24",negatif,negatif,69,(dry-run) label simulasi untuk id 2284,
2308,Bos PLN Sebut Kerusakan Listrik Imbas Banjir Aceh Lampaui Tsunami 2004 Bos PLN Sebut Kerusakan Listrik Imbas Banjir Aceh Lampaui Tsunami 2004 Dari cnnindonesia.com 2 1 rb,negatif,negatif,57,(dry-run) label simulasi untuk id 2308,
2326,"Bupati Aceh Tamiang, Armia Fahmi, meminta arahan langsung dari pemerintah pusat terkait penanganan tumpukan kayu gelondongan sisa banjir bandang yang melanda wilayahnya. Ia menilai persoalan ini tak bisa ditangani sembarangan karena berpotensi menimbulkan masalah hukum di Tampilkan lebih banyak 9 14 36 3 rb",negatif,negatif,77,(dry-run) label simulasi untuk id 2326,
2334,banjir tak hentikan semangat! #SatgasPemulihanBencana bantu warga aceh sumatra bangkit kembali yuk bersama sama untuk Pemulihan Bencana Aceh Sumatra Dari dhanesa 26,positif,netral,82,(dry-run) label simulasi untuk id 2334,
2346,"PDIP berangkatkan 30 ambulans dan 90 tenaga medis ke Aceh-Sumatra, libatkan Dokter Diaspora. #ThePhraseID #PDIP #PDIPerjuangan #Bantuan #Bencana #BencanaAceh #BencanaSumatra #Banjir #DokterDiaspora #HastoKristiyanto thephrase.id PDIP Berangkatkan 30 Ambulans dan 90 Tenaga Medis ke Aceh-Sumatra, Libatkan Dokter Diaspora PDIP berangkatkan 30 ambulans dan 90 tenaga medis ke Aceh-Sumatra, libatkan Dokter Diaspora. 37",positif,positif,64,(dry-run) label simulasi untuk id 2346,
2348,"Personel Yonif 115/ML dan BNPB bersihkan Pasar Kota Hongkong Aceh Tamiang Dalam rangka mempercepat proses pemulihan pascabencana banjir yang melanda sejumlah wilayah di Kabupaten Aceh Tamiang, TNI dari Satuan Tugas (Satgas) Penanggulangan Bencana Alam Yonif 115/Macan Leuser (ML) Tampilkan lebih banyak 1 14 44 1 rb",positif,positif,71,(dry-run) label simulasi untuk id 2348,
